Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	Entity	Symbol	is_outlier	outlier_info
gene-PA1766	13	30	3	4	3	1	host	gene-PA1766	False	
gene-PA3886a	2	2	0	0	0	0	host	gene-PA3886a	False	
gene-PA5439	16	8	0	0	2	0	host	gene-PA5439	False	
gene-PA3413	10	6	1	2	1	1	host	gene-PA3413	False	
gene-PA5252a	8	12	1	3	4	4	host	gene-PA5252a	False	
gene-PA2963	18	18	2	1	2	2	host	gene-PA2963	False	
gene-PA4485	6	2	0	0	0	0	host	gene-PA4485	False	
gene-PA1134	3	0	0	0	0	0	host	gene-PA1134	False	
gene-PA0939	0	2	0	0	0	1	host	gene-PA0939	False	
gene-PA0299	21	20	2	6	2	2	host	spuC	False	
gene-PHIKZ_t06	1	0	14	11	159	155	phage	gene-PHIKZ_t06	False	
gene-PA3350	15	19	3	2	0	2	host	gene-PA3350	False	
gene-PA2274	1	1	0	0	0	0	host	gene-PA2274	False	
gene-PHIKZ057	0	0	2137	2171	920	908	phage	gene-PHIKZ057	False	
gene-PA3693	4	2	1	0	1	0	host	gene-PA3693	False	
gene-PA4547	11	12	0	0	0	0	host	pilR	False	
gene-PA1211	4	0	0	0	0	1	host	gene-PA1211	False	
gene-PA0483	4	0	0	0	0	0	host	gene-PA0483	False	
gene-PA2231	8	16	2	4	7	5	host	pslA	False	
gene-PA3678	5	4	0	1	0	0	host	gene-PA3678	False	
gene-PA5057	12	7	1	1	0	0	host	phaD	False	
gene-PA3197	5	11	0	0	0	0	host	gene-PA3197	False	
gene-PA1305	5	17	2	1	2	1	host	gene-PA1305	False	
gene-PA4758.1	6	20	0	2	0	0	host	gene-PA4758.1	False	
gene-PA2477	4	0	0	0	0	0	host	gene-PA2477	False	
gene-PA5295	16	28	2	0	1	1	host	gene-PA5295	False	
gene-PA5496	10	7	2	3	2	1	host	nrdJb	False	
gene-PA2593	1	1	0	0	0	0	host	qteE	False	
gene-PA2190	0	0	0	0	0	0	host	gene-PA2190	False	
gene-PA0438	17	12	0	1	2	1	host	codB	False	
gene-PA0229	26	11	1	2	1	2	host	pcaT	False	
gene-PA0572	26	14	3	2	2	2	host	gene-PA0572	False	
gene-PA0049	21	8	0	0	0	1	host	gene-PA0049	False	
gene-PA2043	4	7	0	0	0	0	host	gene-PA2043	False	
gene-PA2868	2	1	0	0	2	2	host	gene-PA2868	False	
gene-PA1161	2	2	0	0	0	0	host	rrmA	False	
gene-PA2230	2	5	1	0	2	1	host	gene-PA2230	False	
gene-PA2573	11	3	0	0	0	0	host	gene-PA2573	False	
gene-PA4064	5	5	0	0	0	1	host	gene-PA4064	False	
gene-PA3713	22	18	3	2	4	2	host	spdH	False	
gene-PA4197	15	14	1	1	0	0	host	bfiS	False	
gene-PA4583	13	2	3	0	6	3	host	gene-PA4583	False	
gene-PA4874	4	9	1	1	0	1	host	gene-PA4874	False	
gene-PA0035	2	5	1	2	0	0	host	trpA	False	
gene-PA0310	11	14	4	5	4	7	host	gene-PA0310	False	
gene-PA3687	28	15	1	0	2	1	host	ppc	False	
gene-PHIKZ115	0	0	1946	1910	1930	1891	phage	gene-PHIKZ115	False	
gene-PA4948	12	25	0	0	0	0	host	gene-PA4948	False	
gene-PA1311	5	2	0	0	0	0	host	phnX	False	
gene-PA0897	8	21	0	0	8	4	host	aruG	False	
gene-PA5495	11	8	0	0	0	1	host	thrB	False	
gene-PHIKZ238	0	1	1882	2137	1185	1276	phage	gene-PHIKZ238	False	
gene-PA4335	1	2	0	0	0	0	host	gene-PA4335	False	
gene-PA4867	7	3	4	5	1	6	host	ureB	False	
gene-PA3239	5	6	0	1	2	0	host	gene-PA3239	False	
gene-PA4826	3	11	1	1	0	1	host	gene-PA4826	False	
gene-PA1002	3	0	0	0	0	0	host	phnB	False	
gene-PA2445	19	7	0	1	0	0	host	gcvP2	False	
gene-PA0612	0	0	1	0	0	0	host	ptrB	False	
gene-PA0656	2	2	5	6	9	9	host	gene-PA0656	False	
gene-PA0203	16	2	0	1	2	1	host	gene-PA0203	False	
gene-PHIKZ302	0	0	59	47	911	913	phage	gene-PHIKZ302	False	
gene-PA3941	3	5	0	1	0	0	host	gene-PA3941	False	
gene-PA2150	2	2	1	0	0	1	host	gene-PA2150	False	
gene-PA1925	5	1	0	0	0	0	host	gene-PA1925	False	
gene-PA0204	20	7	1	0	2	1	host	gene-PA0204	False	
gene-PA0355	8	2	0	0	0	0	host	pfpI	False	
gene-PA1573	4	2	1	0	0	0	host	gene-PA1573	False	
gene-PA4363	8	4	0	2	4	6	host	iciA	False	
gene-PA2527	13	15	3	0	7	6	host	gene-PA2527	False	
gene-PA4778	4	7	2	0	1	4	host	cueR	False	
gene-PA1107	11	5	0	1	4	1	host	gene-PA1107	False	
gene-PHIKZ227	1	0	3419	3379	5087	4829	phage	gene-PHIKZ227	False	
gene-PA2244	1	2	0	0	1	0	host	pslN	False	
gene-PA0852	10	14	0	0	0	2	host	cbpD	False	
gene-PA2465	2	0	1	0	2	5	host	gene-PA2465	False	
gene-PA2924	4	4	0	0	1	1	host	hisQ	False	
gene-PA4025	17	1	0	0	0	1	host	gene-PA4025	False	
gene-PA2141	3	1	0	0	0	0	host	gene-PA2141	False	
gene-PA4175	18	9	0	0	0	0	host	piv	False	
gene-PA2607	1	1	1	0	0	0	host	gene-PA2607	False	
gene-PA1139	2	1	0	0	0	0	host	gene-PA1139	False	
gene-PA0038	5	3	4	4	5	5	host	gene-PA0038	False	
gene-PA4043	16	7	2	1	2	1	host	ispA	False	
gene-PA4173	6	2	1	0	0	1	host	gene-PA4173	False	
gene-PA4105	6	5	0	0	0	1	host	gene-PA4105	False	
gene-PA2825	1	5	0	0	1	2	host	ospR	False	
gene-PA1728	2	2	2	2	1	2	host	gene-PA1728	False	
gene-PA1207	18	11	0	2	1	0	host	kefB	False	
gene-PA5326	11	4	2	6	2	5	host	gene-PA5326	False	
gene-PA1435	4	2	0	0	0	1	host	gene-PA1435	False	
gene-PA2093	0	0	0	0	0	0	host	gene-PA2093	False	
gene-PHIKZ_p91	1	0	1	4	7	5	phage	gene-PHIKZ_p91	False	
gene-PHIKZ251	0	0	942	981	517	513	phage	gene-PHIKZ251	False	
gene-PA1408	14	6	0	0	0	4	host	gene-PA1408	False	
gene-PA4079	11	19	0	0	0	0	host	gene-PA4079	False	
gene-PHIKZ_p36	0	0	343	337	232	234	phage	gene-PHIKZ_p36	False	
gene-PA5399	9	3	2	3	2	2	host	dgcB	False	
gene-PA1977	4	2	0	1	0	0	host	gene-PA1977	False	
gene-PA0882	9	2	0	0	0	0	host	gene-PA0882	False	
gene-PA1154	5	2	1	0	1	1	host	gene-PA1154	False	
gene-PA1679	6	4	0	0	1	0	host	gene-PA1679	False	
gene-PA4331	4	7	0	0	0	0	host	gene-PA4331	False	
gene-PA2883	1	2	3	3	0	0	host	gene-PA2883	False	
gene-PA4027	16	1	4	6	9	10	host	gene-PA4027	False	
gene-PA2378	18	19	0	1	1	0	host	gene-PA2378	False	
gene-PA5470	11	4	0	0	0	0	host	gene-PA5470	False	
gene-PA2641	8	26	2	1	0	1	host	nuoF	False	
gene-PA4190	9	6	0	0	0	0	host	pqsL	False	
gene-PA0327	15	4	0	0	0	1	host	gene-PA0327	False	
gene-PA3353	12	13	0	1	0	1	host	gene-PA3353	False	
gene-PA4791	6	4	1	3	2	3	host	gene-PA4791	False	
gene-PA2294	2	2	0	0	0	0	host	gene-PA2294	False	
gene-PA0365	8	3	0	0	0	0	host	gene-PA0365	False	
gene-PHIKZ_p42	0	0	88	87	931	998	phage	gene-PHIKZ_p42	False	
gene-PA4054	14	20	3	3	7	6	host	ribB	False	
gene-PA1705	3	16	0	0	0	0	host	pcrG	False	
gene-PA1923	19	4	1	1	4	0	host	gene-PA1923	False	
gene-PA0532	8	5	0	0	0	0	host	gene-PA0532	False	
gene-PHIKZ266	1	0	411	410	712	637	phage	gene-PHIKZ266	False	
gene-PA1019	8	6	0	0	0	0	host	mucK	False	
gene-PA3005	7	13	4	2	4	3	host	nagZ	False	
gene-PA0708	3	6	1	1	2	1	host	gene-PA0708	False	
gene-PA5489	10	27	6	5	3	1	host	dsbA	False	
gene-PA0169	8	4	0	0	0	0	host	gene-PA0169	False	
gene-PA4147	16	7	0	0	0	3	host	acoR	False	
gene-PA0398	9	8	2	2	9	6	host	gene-PA0398	False	
gene-PA1514	2	1	5	4	0	2	host	gene-PA1514	False	
gene-PA1062	4	4	0	1	1	7	host	gene-PA1062	False	
gene-PA2262	8	3	0	1	0	0	host	gene-PA2262	False	
gene-PA3447	7	2	0	0	0	0	host	gene-PA3447	False	
gene-PA5121	29	19	0	1	0	0	host	gene-PA5121	False	
gene-PA1508	1	0	0	0	0	0	host	gene-PA1508	False	
gene-PA0307	11	10	0	0	0	0	host	gene-PA0307	False	
gene-PA2640	4	12	2	5	3	6	host	nuoE	False	
gene-PHIKZ248	0	0	918	874	447	465	phage	gene-PHIKZ248	False	
gene-PHIKZ265	0	0	1698	1779	1996	2042	phage	gene-PHIKZ265	False	
gene-PA5081	9	1	0	0	0	0	host	gene-PA5081	False	
gene-PA1419	10	6	1	0	1	0	host	gene-PA1419	False	
gene-PA1675	6	13	1	1	1	1	host	gene-PA1675	False	
gene-PA3484	17	4	0	0	0	0	host	gene-PA3484	False	
gene-PA0614	5	0	0	0	0	0	host	gene-PA0614	False	
gene-PA4114	7	8	1	2	0	0	host	gene-PA4114	False	
gene-PA0237	11	2	0	0	0	0	host	gene-PA0237	False	
gene-PA1421	7	2	2	5	3	2	host	gbuA	False	
gene-PA3880	5	2	0	0	0	0	host	gene-PA3880	False	
gene-PA1600	7	5	0	0	0	0	host	gene-PA1600	False	
gene-PA2366	9	5	0	0	0	0	host	gene-PA2366	False	
gene-PA1540	2	1	0	0	0	0	host	gene-PA1540	False	
gene-PA0485	10	3	2	1	5	0	host	gene-PA0485	False	
gene-PA4873	12	13	1	1	0	0	host	gene-PA4873	False	
gene-PA2892	5	1	0	0	0	0	host	atuG	False	
gene-PHIKZ008	1	1	3213	3949	1509	1459	phage	gene-PHIKZ008	False	
gene-PA0736	8	2	0	1	0	0	host	gene-PA0736	False	
gene-PHIKZ214	0	0	5499	5203	9988	12655	phage	gene-PHIKZ214	False	
gene-PA0580	13	28	2	1	7	8	host	gcp	False	
gene-PA3223	9	5	0	0	0	0	host	azoR3	False	
gene-PA2894	4	6	0	0	0	0	host	gene-PA2894	False	
gene-PA5094	8	5	0	0	0	0	host	gene-PA5094	False	
gene-PA2115	3	0	0	0	0	0	host	gene-PA2115	False	
gene-PA5276	3	9	1	0	1	3	host	lppL	False	
gene-PA2066	5	0	0	0	0	0	host	gene-PA2066	False	
gene-PA3988	5	15	5	3	1	1	host	gene-PA3988	False	
gene-PA0176	19	20	0	0	7	4	host	aer2	False	
gene-PA5467	8	1	0	0	0	0	host	gene-PA5467	False	
gene-PA1306	4	8	0	0	0	0	host	gene-PA1306	False	
gene-PA2205	2	3	0	0	1	0	host	gene-PA2205	False	
gene-PA3426	9	5	1	0	0	0	host	gene-PA3426	False	
gene-PHIKZ007	0	0	4614	4066	1850	1766	phage	gene-PHIKZ007	False	
gene-PA4679	3	2	3	4	4	2	host	gene-PA4679	False	
gene-PA0354	14	14	0	0	2	0	host	gene-PA0354	False	
gene-PHIKZ085	2	0	48	53	3325	3852	phage	gene-PHIKZ085	False	
gene-PA2628	2	5	0	0	1	0	host	gene-PA2628	False	
gene-PA3816	7	22	1	4	0	1	host	cysE	False	
gene-PA1929	4	2	0	0	0	0	host	gene-PA1929	False	
gene-PA0174	9	7	1	0	3	2	host	gene-PA0174	False	
gene-PA0330	18	6	0	0	0	1	host	rpiA	False	
gene-PA0796	6	8	0	0	1	0	host	prpB	False	
gene-PA4537	0	3	4	3	3	1	host	gene-PA4537	False	
gene-PA4857	8	2	0	0	1	0	host	gene-PA4857	False	
gene-PHIKZ270	1	0	2822	2731	1374	1364	phage	gene-PHIKZ270	False	
gene-PA3500	11	8	0	1	0	1	host	gene-PA3500	False	
gene-PA1664	0	0	0	0	1	0	host	gene-PA1664	False	
gene-PA2612	9	12	0	0	0	1	host	serS	False	
gene-PA1256	8	9	0	0	0	0	host	gene-PA1256	False	
gene-PA3950	21	14	1	0	0	3	host	gene-PA3950	False	
gene-PA2116	2	6	0	0	1	0	host	gene-PA2116	False	
gene-PA0902	11	15	0	1	1	0	host	gene-PA0902	False	
gene-PA3473	8	10	1	0	1	0	host	gene-PA3473	False	
gene-PA2261	2	1	0	0	0	0	host	gene-PA2261	False	
gene-PA0989	3	6	1	0	1	1	host	gene-PA0989	False	
gene-PA2199	9	8	0	0	0	0	host	gene-PA2199	False	
gene-PA3444	13	6	0	0	3	0	host	gene-PA3444	False	
gene-PA0512	4	1	0	1	0	0	host	gene-PA0512	False	
gene-PA5026	5	2	0	0	0	0	host	gene-PA5026	False	
gene-PHIKZ_p35	0	0	2517	2470	2867	2848	phage	gene-PHIKZ_p35	False	
gene-PA1471	4	1	1	0	0	1	host	gene-PA1471	False	
gene-PA3276	5	9	0	0	1	1	host	gene-PA3276	False	
gene-PA4811	11	6	1	3	1	1	host	fdnH	False	
gene-PA1153	6	3	1	0	3	3	host	gene-PA1153	False	
gene-PA3839	8	10	0	0	1	0	host	gene-PA3839	False	
gene-PA3607	19	27	7	3	1	2	host	potA	False	
gene-PA2430	10	1	0	0	0	0	host	gene-PA2430	False	
gene-PA0531	3	5	0	0	1	0	host	gene-PA0531	False	
gene-PHIKZ109	0	0	592	568	1148	1118	phage	gene-PHIKZ109	False	
gene-PA4089	9	2	0	0	0	0	host	gene-PA4089	False	
gene-PA3331	14	13	0	0	0	0	host	gene-PA3331	False	
gene-PA4698	5	15	0	1	0	3	host	gene-PA4698	False	
gene-PA2881	5	2	0	0	0	1	host	gene-PA2881	False	
gene-PA1413	4	10	0	0	1	0	host	gene-PA1413	False	
gene-PA1465	4	3	0	0	0	0	host	gene-PA1465	False	
gene-PA4081	9	5	0	0	0	0	host	cupB6	False	
gene-PA4178	3	3	1	1	0	0	host	gene-PA4178	False	
gene-PA0703	6	7	1	5	3	2	host	gene-PA0703	False	
gene-PA1157	11	12	0	0	0	0	host	gene-PA1157	False	
gene-PHIKZ_p90	0	0	140	144	2161	2206	phage	gene-PHIKZ_p90	False	
gene-PA3401	7	5	1	1	0	0	host	gene-PA3401	False	
gene-PA1415	4	3	0	0	1	1	host	gene-PA1415	False	
gene-PA2395	5	3	0	0	0	0	host	pvdO	False	
gene-PA0737	1	4	1	1	1	1	host	gene-PA0737	False	
gene-PA1425	5	8	2	1	0	2	host	gene-PA1425	False	
gene-PA2285	3	10	0	0	0	0	host	gene-PA2285	False	
gene-PA3905	2	5	0	0	1	0	host	gene-PA3905	False	
gene-PA3921	21	6	7	1	6	1	host	gene-PA3921	False	
gene-PA2417	7	3	1	1	1	0	host	gene-PA2417	False	
gene-PHIKZ169	0	0	228	211	6121	5945	phage	gene-PHIKZ169	False	
gene-PA3092	23	13	1	2	0	1	host	fadH1	False	
gene-PA4311	5	7	0	0	0	4	host	gene-PA4311	False	
gene-PA3606	9	6	0	0	0	0	host	gene-PA3606	False	
gene-PA3740	7	14	0	0	2	1	host	gene-PA3740	False	
gene-PA3848	7	5	1	0	0	1	host	gene-PA3848	False	
gene-PA4886	11	15	1	0	0	0	host	gene-PA4886	False	
gene-PA2265	15	10	6	5	5	3	host	gene-PA2265	False	
gene-PA4368	3	5	0	0	0	0	host	gene-PA4368	False	
gene-PA5283	19	7	1	2	0	0	host	gene-PA5283	False	
gene-PA4731	6	8	3	2	1	1	host	panD	False	
gene-PA1136	0	1	0	0	0	0	host	gene-PA1136	False	
gene-PA2943	9	5	2	1	0	1	host	gene-PA2943	False	
gene-PA3577	2	4	1	0	0	0	host	gene-PA3577	False	
gene-PA1006	2	9	1	1	0	0	host	gene-PA1006	False	
gene-PHIKZ_p17	1	2	1762	1714	2110	2114	phage	gene-PHIKZ_p17	False	
gene-PA3779	5	5	1	2	5	4	host	gene-PA3779	False	
gene-PA0168	5	5	0	0	0	0	host	gene-PA0168	False	
gene-PA1496	7	4	0	0	1	1	host	gene-PA1496	False	
gene-PA1772	2	3	1	0	1	1	host	gene-PA1772	False	
gene-PA1276	6	8	0	0	0	0	host	cobC	False	
gene-PA1781	11	7	2	1	1	0	host	nirB	False	
gene-PA2325	9	6	1	0	0	0	host	gene-PA2325	False	
gene-PA2114	8	19	3	2	0	0	host	gene-PA2114	False	
gene-PA0799	18	11	0	2	1	1	host	gene-PA0799	False	
gene-PA1403	1	0	0	1	1	1	host	gene-PA1403	False	
gene-PA1175	5	1	0	0	0	0	host	napD	False	
gene-PA2587	12	5	1	1	1	0	host	pqsH	False	
gene-PA0831	15	22	2	1	1	2	host	oruR	False	
gene-PA2479	7	2	0	0	0	0	host	gene-PA2479	False	
gene-PA0901	6	12	1	0	1	1	host	aruE	False	
gene-PA2538	4	2	1	0	0	0	host	gene-PA2538	False	
gene-PA3298	0	1	0	0	0	0	host	gene-PA3298	False	
gene-PHIKZ202	0	0	30	32	2206	2156	phage	gene-PHIKZ202	False	
gene-PA2696	3	8	0	1	0	0	host	gene-PA2696	False	
gene-PHIKZ305	2	2	1140	1119	12493	13840	phage	gene-PHIKZ305	False	
gene-PA3532	13	9	0	0	0	0	host	gene-PA3532	False	
gene-PA3680	9	8	0	0	0	0	host	gene-PA3680	False	
gene-PA2805	5	10	4	4	5	5	host	gene-PA2805	False	
gene-PA5258	8	12	3	4	3	0	host	gene-PA5258	False	
gene-PA4478	5	4	5	6	2	1	host	gene-PA4478	False	
gene-PA5209	13	15	1	2	1	0	host	gene-PA5209	False	
gene-PA4230	0	1	0	0	0	1	host	pchB	False	
gene-PHIKZ_p48	0	0	325	322	36271	35029	phage	gene-PHIKZ_p48	False	
gene-PA3493	7	3	0	0	0	0	host	gene-PA3493	False	
gene-PA4788	17	3	0	0	0	0	host	gene-PA4788	False	
gene-PA1523	14	11	1	2	1	5	host	xdhB	False	
gene-PA2719	2	1	0	0	0	0	host	gene-PA2719	False	
gene-PA1189	5	6	0	1	0	0	host	gene-PA1189	False	
gene-PA1209	7	7	0	0	0	1	host	gene-PA1209	False	
gene-PA4834	26	4	0	0	1	1	host	gene-PA4834	False	
gene-PA0228	15	7	0	0	0	0	host	pcaF	False	
gene-PA2275	6	3	0	0	0	1	host	gene-PA2275	False	
gene-PA2241	5	2	0	0	2	1	host	pslK	False	
gene-PA1071	3	2	3	0	3	3	host	braF	False	
gene-PA5120	9	2	0	0	0	0	host	gene-PA5120	False	
gene-PA4912	9	3	0	0	1	1	host	gene-PA4912	False	
gene-PA3407	3	1	0	0	1	2	host	hasAp	False	
gene-PA4165	12	5	0	0	2	4	host	gene-PA4165	False	
gene-PA3044	8	9	1	1	1	0	host	gene-PA3044	False	
gene-PA3628	6	11	1	1	1	2	host	gene-PA3628	False	
gene-PA3124	5	8	0	0	0	0	host	gene-PA3124	False	
gene-PA2682	5	2	1	1	0	1	host	gene-PA2682	False	
gene-PA3175	4	1	1	0	0	0	host	gene-PA3175	False	
gene-PA0166	19	6	0	1	0	0	host	gene-PA0166	False	
gene-PA3862	9	2	1	1	3	1	host	dauB	False	
gene-PA3688	3	2	1	1	1	1	host	gene-PA3688	False	
gene-PA3737	12	28	6	6	10	6	host	dsbC	False	
gene-PA2132	2	2	0	0	0	0	host	cupA5	False	
gene-PA0557	5	7	2	2	1	0	host	gene-PA0557	False	
gene-PA3512	4	6	2	0	1	1	host	gene-PA3512	False	
gene-PA2151	6	4	0	0	0	1	host	gene-PA2151	False	
gene-PA2872	1	4	0	0	0	1	host	gene-PA2872	False	
gene-PA4726	15	30	6	2	4	7	host	cbrB	False	
gene-PA2557	12	8	0	0	2	0	host	gene-PA2557	False	
gene-PA0430	16	30	2	2	1	1	host	metF	False	
gene-PA2380	4	5	0	0	2	1	host	gene-PA2380	False	
gene-PA1961	3	5	1	0	1	0	host	gene-PA1961	False	
gene-PA3638	17	7	0	3	0	0	host	gene-PA3638	False	
gene-PHIKZ141	0	0	749	721	33396	32695	phage	gene-PHIKZ141	False	
gene-PA1849	1	0	0	0	0	0	host	gene-PA1849	False	
gene-PA3867	6	5	1	1	0	1	host	gene-PA3867	False	
gene-PA0923	6	11	0	0	0	0	host	dinB	False	
gene-PA1355	1	2	0	0	0	0	host	gene-PA1355	False	
gene-PA4871	5	4	0	0	0	0	host	gene-PA4871	False	
gene-PA0063	16	5	2	0	3	5	host	gene-PA0063	False	
gene-PA1576	2	6	0	1	2	0	host	gene-PA1576	False	
gene-PA0553	3	4	0	0	0	0	host	gene-PA0553	False	
gene-PA1818	14	10	2	4	8	4	host	ldcA	False	
gene-PA3913	11	2	0	0	0	0	host	gene-PA3913	False	
gene-PA3663	7	7	0	0	0	1	host	gene-PA3663	False	
gene-PA2759	3	4	0	0	0	1	host	gene-PA2759	False	
gene-PA0370	6	4	0	0	0	1	host	gene-PA0370	False	
gene-PA3565	4	4	0	1	4	6	host	gene-PA3565	False	
gene-PA5466	10	5	0	1	1	2	host	gene-PA5466	False	
gene-PA0566	4	5	0	0	0	0	host	gene-PA0566	False	
gene-PA2490	0	0	0	0	0	0	host	gene-PA2490	False	
gene-PA2369	7	3	0	0	0	0	host	gene-PA2369	False	
gene-PA4978	21	11	0	0	0	1	host	gene-PA4978	False	
gene-PA0955	8	26	3	2	4	5	host	gene-PA0955	False	
gene-PA1481	2	9	0	0	0	0	host	ccmG	False	
gene-PA1758	6	8	3	5	2	2	host	pabB	False	
gene-PA3099	0	2	0	0	0	0	host	xcpV	False	
gene-PA4308	8	10	0	2	5	1	host	gene-PA4308	False	
gene-PA5544	27	6	1	0	2	1	host	gene-PA5544	False	
gene-PA4813	7	4	1	0	0	0	host	lipC	False	
gene-PA3489	3	8	4	5	2	1	host	gene-PA3489	False	
gene-PA2381	3	3	0	1	0	1	host	gene-PA2381	False	
gene-PA1494	7	4	0	0	0	0	host	gene-PA1494	False	
gene-PA1480	9	21	0	0	2	1	host	ccmF	False	
gene-PA5290	16	4	0	0	0	0	host	gene-PA5290	False	
gene-PA3846	3	4	1	0	0	0	host	gene-PA3846	False	
gene-PA5388	7	0	3	1	7	2	host	gene-PA5388	False	
gene-PA0639	4	4	0	0	0	2	host	gene-PA0639	False	
gene-PA4797	13	7	1	1	1	1	host	gene-PA4797	False	
gene-PA0713	2	0	0	0	0	0	host	gene-PA0713	False	
gene-PHIKZ121	0	0	272	257	328	363	phage	gene-PHIKZ121	False	
gene-PA1232	15	4	0	0	0	0	host	gene-PA1232	False	
gene-PA0328	16	12	1	0	0	2	host	gene-PA0328	False	
gene-PA5091	7	1	0	0	2	1	host	hutG	False	
gene-PA1896	11	1	1	1	3	3	host	gene-PA1896	False	
gene-PA2035	5	0	4	0	1	3	host	gene-PA2035	False	
gene-PA0388	6	9	3	2	0	0	host	gene-PA0388	False	
gene-PA2722	7	3	0	0	0	0	host	gene-PA2722	False	
gene-PA2051	3	0	0	0	0	1	host	gene-PA2051	False	
gene-PHIKZ196	1	2	4687	4811	12225	12422	phage	gene-PHIKZ196	False	
gene-PA4219	15	3	0	1	0	1	host	gene-PA4219	False	
gene-PA1739	7	1	0	0	0	0	host	gene-PA1739	False	
gene-PA0816	3	5	0	0	1	1	host	gene-PA0816	False	
gene-PA4580	7	10	0	0	0	0	host	gene-PA4580	False	
gene-PA1857	6	9	0	1	0	1	host	gene-PA1857	False	
gene-PA4037	9	12	0	0	1	2	host	gene-PA4037	False	
gene-PA5438	10	28	1	0	0	0	host	gene-PA5438	False	
gene-PA5552	13	13	0	0	0	0	host	glmU	False	
gene-PA0921	11	12	4	4	8	7	host	gene-PA0921	False	
gene-PA4704	8	6	3	5	2	2	host	cbpA	False	
gene-PHIKZ224	0	0	4058	3939	12591	12220	phage	gene-PHIKZ224	False	
gene-PA2591	8	15	3	4	2	3	host	gene-PA2591	False	
gene-PA2822	1	6	0	0	0	0	host	gene-PA2822	False	
gene-PHIKZ049	2	1	293	298	1224	1174	phage	gene-PHIKZ049	False	
gene-PA1325	3	0	0	0	0	0	host	gene-PA1325	False	
gene-PA2907	10	8	0	0	0	0	host	cobL	False	
gene-PA2972	3	6	0	0	1	1	host	gene-PA2972	False	
gene-PA0099	15	17	1	2	0	0	host	gene-PA0099	False	
gene-PA4327	6	4	4	0	5	5	host	gene-PA4327	False	
gene-PA3919	10	13	1	3	3	2	host	gene-PA3919	False	
gene-PA1987	1	1	1	1	0	0	host	pqqC	False	
gene-PA2464	4	8	0	0	0	0	host	gene-PA2464	False	
gene-PA0534	9	3	0	0	2	0	host	gene-PA0534	False	
gene-PA4586	5	1	0	0	0	0	host	gene-PA4586	False	
gene-PA0305	27	19	0	0	0	1	host	gene-PA0305	False	
gene-PA1782	8	4	1	0	0	1	host	gene-PA1782	False	
gene-PA4931	21	14	7	7	3	3	host	dnaB	False	
gene-PA2893	14	6	0	0	0	0	host	atuH	False	
gene-PA2828	7	18	4	1	5	7	host	gene-PA2828	False	
gene-PA4855	14	29	1	2	4	1	host	purD	False	
gene-PA2974	6	9	1	4	2	4	host	gene-PA2974	False	
gene-PA2655	3	2	0	0	1	1	host	gene-PA2655	False	
gene-PA3767	7	13	0	0	0	0	host	gene-PA3767	False	
gene-PA2801	6	6	4	2	2	3	host	gene-PA2801	False	
gene-PA2128	5	5	1	2	1	0	host	cupA1	False	
gene-PA1492	2	2	0	3	4	1	host	gene-PA1492	False	
gene-PA3585	8	4	0	0	1	1	host	glpM	False	
gene-PA0111	6	2	1	0	0	1	host	gene-PA0111	False	
gene-PA4138	11	7	1	0	1	1	host	tyrS	False	
gene-PA2258	4	1	0	1	0	0	host	ptxR	False	
gene-PA3897	2	2	0	0	0	0	host	gene-PA3897	False	
gene-PA4448	13	18	0	0	0	1	host	hisD	False	
gene-PA5059	9	2	0	0	0	0	host	gene-PA5059	False	
gene-PA1764	14	7	0	0	2	2	host	gene-PA1764	False	
gene-PA1844	2	2	0	0	0	0	host	gene-PA1844	False	
gene-PA1266	5	2	0	0	0	0	host	gene-PA1266	False	
gene-PA3400	15	9	1	1	2	3	host	gene-PA3400	False	
gene-PA2715	0	0	0	0	0	0	host	gene-PA2715	False	
gene-PA5318	2	0	0	3	0	2	host	gene-PA5318	False	
gene-PA2224	1	3	4	7	0	1	host	gene-PA2224	False	
gene-PHIKZ_p21	1	0	297	291	874	879	phage	gene-PHIKZ_p21	False	
gene-PA3382	10	5	0	0	0	0	host	phnE	False	
gene-PA0367	16	12	5	4	5	6	host	gene-PA0367	False	
gene-PA1633	9	6	0	2	4	2	host	kdpA	False	
gene-PA2376	3	3	0	0	0	0	host	gene-PA2376	False	
gene-PA2790	2	0	2	1	0	1	host	gene-PA2790	False	
gene-PA1575	4	1	0	0	0	0	host	gene-PA1575	False	
gene-PA1780	1	0	1	2	0	0	host	nirD	False	
gene-PA3301	14	7	2	1	1	1	host	gene-PA3301	False	
gene-PA5421	12	5	0	1	0	0	host	fdhA	False	
gene-PHIKZ273	2	1	2044	2082	1617	1581	phage	gene-PHIKZ273	False	
gene-PA0709	1	0	0	2	0	2	host	gene-PA0709	False	
gene-PA4830	3	3	0	0	0	0	host	gene-PA4830	False	
gene-PA4402	25	24	2	1	1	2	host	argJ	False	
gene-PA2491	7	4	1	1	0	2	host	gene-PA2491	False	
gene-PA4720	16	12	1	2	1	0	host	trmA	False	
gene-PA0129	18	6	0	0	1	1	host	gabP	False	
gene-PA4972	10	9	3	3	0	0	host	gene-PA4972	False	
gene-PA4970	7	7	2	2	1	2	host	gene-PA4970	False	
gene-PA4822	19	5	0	0	0	0	host	gene-PA4822	False	
gene-PA1356	2	3	0	0	0	0	host	gene-PA1356	False	
gene-PA3420	13	14	0	0	10	8	host	gene-PA3420	False	
