Geneid	5_R1	5_R2	15_R1	15_R2	35_R1	35_R2	Entity	Symbol	is_outlier	outlier_info
gene-PA4874	10	5	1	6	2	2	host	gene-PA4874	False	
gene-PA0222	17	11	2	8	0	12	host	gene-PA0222	False	
gene-PA5406	18	16	11	4	0	4	host	gene-PA5406	False	
gene-PA1591	11	8	2	4	0	5	host	gene-PA1591	False	
gene-PA2291	12	6	7	4	2	8	host	gene-PA2291	False	
gene-PA3547	12	4	2	8	0	7	host	algL	False	
gene-PA3778	7	10	3	5	3	4	host	gene-PA3778	False	
gene-PA4521	7	6	2	5	1	7	host	gene-PA4521	False	
gene-PA0480	1	5	0	4	0	7	host	gene-PA0480	False	
gene-PA4608	6	4	1	1	0	4	host	gene-PA4608	False	
gene-PA1650	3	2	1	5	1	2	host	gene-PA1650	False	
gene-PA0567	2	1	3	3	0	4	host	gene-PA0567	False	
gene-PA2067	8	3	2	3	0	2	host	gene-PA2067	False	
gene-PA1952	6	1	0	5	1	2	host	gene-PA1952	False	
gene-PA0011	21	14	10	5	1	12	host	gene-PA0011	False	
gene-PA0217	10	10	9	16	1	9	host	gene-PA0217	False	
gene-PA1354	2	3	1	2	0	1	host	gene-PA1354	False	
gene-PA2816	2	3	0	3	0	2	host	gene-PA2816	False	
gene-PA4235	13	8	5	10	2	2	host	bfrA	False	
gene-PA1254	6	11	1	3	2	5	host	gene-PA1254	False	
gene-PA5474	20	17	11	20	2	15	host	gene-PA5474	False	
gene-PA2825	6	3	1	2	0	1	host	ospR	False	
gene-PA1008	15	14	4	5	1	1	host	bcp	False	
gene-PA2601	1	3	1	5	1	1	host	gene-PA2601	False	
gene-PA1424	6	4	1	4	0	5	host	gene-PA1424	False	
gene-PA2583	35	16	7	15	5	13	host	gene-PA2583	False	
gene-PA3431	10	8	6	4	0	4	host	gene-PA3431	False	
gene-PA5436	16	11	8	13	4	8	host	gene-PA5436	False	
gene-PA0804	7	3	1	7	1	2	host	gene-PA0804	False	
gene-PA1041	10	8	4	6	2	1	host	gene-PA1041	False	
gene-PA1888	17	14	1	16	1	5	host	gene-PA1888	False	
gene-PA1442	17	11	2	3	0	4	host	gene-PA1442	False	
gene-PA0638	7	6	1	1	0	3	host	gene-PA0638	False	
gene-PA0478	3	7	2	7	1	2	host	gene-PA0478	False	
gene-PA2719	3	0	1	3	0	2	host	gene-PA2719	False	
gene-PA3028	13	11	2	4	3	4	host	moeA2	False	
gene-PA1334	11	4	0	4	2	4	host	gene-PA1334	False	
gene-PA0137	12	11	2	10	3	12	host	gene-PA0137	False	
gene-PA0477	11	8	3	14	3	12	host	gene-PA0477	False	
gene-PA2112	4	1	3	1	0	0	host	gene-PA2112	False	
gene-PA3241	14	13	3	5	1	8	host	gene-PA3241	False	
gene-PA0823	4	3	3	4	0	3	host	gene-PA0823	False	
gene-PA2447	1	7	0	1	0	2	host	gene-PA2447	False	
gene-PA1665	1	4	1	2	0	9	host	gene-PA1665	False	
gene-PA4918	18	6	3	17	6	7	host	gene-PA4918	False	
gene-PA0424	5	19	5	9	3	4	host	mexR	False	
gene-PA0033	5	4	1	1	2	2	host	gene-PA0033	False	
gene-PA5547	9	10	4	6	3	4	host	gene-PA5547	False	
gene-PA4200	5	9	2	6	2	8	host	gene-PA4200	False	
gene-PA3366	24	20	9	11	5	12	host	amiE	False	
gene-PA2125	11	2	1	4	1	3	host	gene-PA2125	False	
gene-PA3973	6	5	4	3	0	2	host	gene-PA3973	False	
gene-PA2701	6	2	0	6	0	6	host	gene-PA2701	False	
gene-PA1605	7	7	2	6	3	5	host	gene-PA1605	False	
gene-PA0026	14	17	2	12	3	13	host	plcB	False	
gene-PA2075	5	12	0	13	2	2	host	gene-PA2075	False	
gene-PA4479	11	7	5	5	0	6	host	mreD	False	
gene-PA3607	16	8	5	6	2	5	host	potA	False	
gene-PA2808	1	1	0	2	0	1	host	ptrA	False	
gene-PA0736	19	5	3	4	2	10	host	gene-PA0736	False	
gene-PA0007	12	16	8	11	2	7	host	gene-PA0007	False	
gene-PA4968	28	20	12	19	4	9	host	gene-PA4968	False	
gene-PA1865	16	13	6	8	3	8	host	gene-PA1865	False	
gene-PA5298	31	16	7	14	2	5	host	gene-PA5298	False	
gene-PA5257	28	21	1	5	5	9	host	gene-PA5257	False	
gene-PA4397	10	4	1	7	0	3	host	panE	False	
gene-PA5221	22	19	5	10	2	9	host	gene-PA5221	False	
gene-PA3298	4	2	1	0	0	1	host	gene-PA3298	False	
gene-PA3273	2	2	1	0	0	2	host	gene-PA3273	False	
gene-PA3774	2	4	1	3	0	3	host	gene-PA3774	False	
gene-PA2220	9	8	1	3	0	2	host	gene-PA2220	False	
gene-PHIKZ224	44	31	222	108	30	212	phage	gene-PHIKZ224	False	
gene-PA2595	1	3	0	2	0	6	host	gene-PA2595	False	
gene-PA4341	12	4	1	8	0	3	host	gene-PA4341	False	
gene-PHIKZ_p58	27	20	43	28	10	34	phage	gene-PHIKZ_p58	False	
gene-PA1649	3	4	0	5	1	0	host	gene-PA1649	False	
gene-PA4827	9	10	3	6	1	4	host	gene-PA4827	False	
gene-PA3378	11	7	4	4	0	7	host	gene-PA3378	False	
gene-PA4659	2	1	2	8	1	7	host	gene-PA4659	False	
gene-PA0450	12	19	4	19	4	12	host	gene-PA0450	False	
gene-PA3428	2	1	1	0	1	1	host	gene-PA3428	False	
gene-PA1491	6	13	4	4	2	2	host	gene-PA1491	False	
gene-PA4490	9	5	1	7	0	3	host	gene-PA4490	False	
gene-PA4480	19	14	3	8	5	8	host	mreC	False	
gene-PA2491	13	15	5	9	2	7	host	gene-PA2491	False	
gene-PA4516	6	3	0	3	0	18	host	gene-PA4516	False	
gene-PA1019	7	6	3	3	5	5	host	mucK	False	
gene-PA0799	22	20	7	12	2	11	host	gene-PA0799	False	
gene-PA4816	10	15	3	8	0	11	host	gene-PA4816	False	
gene-PA4891	6	6	0	5	2	5	host	ureE	False	
gene-PA0917	38	17	2	9	0	10	host	kup	False	
gene-PA1531	10	7	1	4	2	4	host	gene-PA1531	False	
gene-PA3571	9	7	5	6	1	5	host	mmsR	False	
gene-PA1473	2	0	0	1	0	0	host	gene-PA1473	False	
gene-PA0267	13	17	1	12	2	10	host	gene-PA0267	False	
gene-PA3703	7	10	4	4	0	5	host	wspF	False	
gene-PA1877	10	11	5	12	1	6	host	gene-PA1877	False	
gene-PA5498	13	7	2	3	1	11	host	gene-PA5498	False	
gene-PHIKZ_p87	8	5	233	116	44	102	phage	gene-PHIKZ_p87	False	
gene-PA1984	13	10	5	15	1	8	host	exaC	False	
gene-PA2243	12	11	1	8	1	5	host	pslM	False	
gene-PA3995	6	8	1	5	0	4	host	gene-PA3995	False	
gene-PA2769	3	6	1	1	1	0	host	gene-PA2769	False	
gene-PA5249	5	7	2	0	5	6	host	gene-PA5249	False	
gene-PA0180	25	14	6	12	1	15	host	cttP	False	
gene-PA1832	13	9	5	6	3	5	host	gene-PA1832	False	
gene-PA0049	30	17	2	10	2	13	host	gene-PA0049	False	
gene-PA5105	6	6	2	5	1	5	host	hutC	False	
gene-PA2104	16	16	4	9	0	6	host	gene-PA2104	False	
gene-PA2222	6	3	1	2	0	0	host	gene-PA2222	False	
gene-PA2034	3	1	0	4	0	0	host	gene-PA2034	False	
gene-PA3679	11	6	5	7	6	6	host	gene-PA3679	False	
gene-PA2349	12	5	2	6	1	3	host	gene-PA2349	False	
gene-PA0914	2	1	0	2	0	3	host	gene-PA0914	False	
gene-PA1300	1	2	1	1	1	2	host	gene-PA1300	False	
gene-PA1948	15	9	2	10	0	5	host	rbsC	False	
gene-PA0788a	1	0	0	2	2	1	host	gene-PA0788a	False	
gene-PA2369	10	6	3	6	0	7	host	gene-PA2369	False	
gene-PA0062	4	3	2	4	4	4	host	gene-PA0062	False	
gene-PA0786	1	1	0	1	1	2	host	gene-PA0786	False	
gene-PA1262	9	4	1	10	3	9	host	gene-PA1262	False	
gene-PA0515	6	2	0	7	0	6	host	gene-PA0515	False	
gene-PA2036	11	10	1	2	1	4	host	gene-PA2036	False	
gene-PA0240	16	8	4	14	1	16	host	gene-PA0240	False	
gene-PA0721	0	0	0	1	0	2	host	gene-PA0721	False	
gene-PA0671	5	7	0	3	4	16	host	gene-PA0671	False	
gene-PA0174	6	9	6	5	1	5	host	gene-PA0174	False	
gene-PA4769	20	14	2	5	5	5	host	gene-PA4769	False	
gene-PHIKZ094	12	10	160	86	203	737	phage	gene-PHIKZ094	False	
gene-PA3410	8	8	2	6	0	4	host	gene-PA3410	False	
gene-PA1187	7	9	3	10	2	8	host	gene-PA1187	False	
gene-PA0354	17	22	5	8	0	6	host	gene-PA0354	False	
gene-PA0879	7	8	0	3	1	2	host	gene-PA0879	False	
gene-PHIKZ002	2	2	94	83	22	122	phage	gene-PHIKZ002	False	
gene-PA4004	13	10	8	3	1	1	host	gene-PA4004	False	
gene-PA0574	12	22	3	9	2	14	host	gene-PA0574	False	
gene-PA1987	9	5	4	4	2	3	host	pqqC	False	
gene-PA3553	14	17	5	11	2	6	host	arnC	False	
gene-PA2994	26	19	9	14	1	16	host	nqrF	False	
gene-PA2119	14	5	2	7	0	4	host	gene-PA2119	False	
gene-PA2118	9	14	2	2	0	2	host	ada	False	
gene-PA1003	7	4	1	5	0	2	host	mvfR	False	
gene-PA4649	6	4	0	1	0	7	host	gene-PA4649	False	
gene-PA4841	7	1	0	5	1	6	host	gene-PA4841	False	
gene-PA2614	17	16	3	7	3	1	host	lolA	False	
gene-PA3599	8	2	3	6	3	2	host	gene-PA3599	False	
gene-PA1330	5	4	1	6	1	4	host	gene-PA1330	False	
gene-PA2049	21	18	4	8	1	10	host	gene-PA2049	False	
gene-PA3716	26	15	5	16	2	12	host	gene-PA3716	False	
gene-PA1127	8	11	3	8	0	3	host	gene-PA1127	False	
gene-PA2035	5	8	3	5	2	4	host	gene-PA2035	False	
gene-PA3971	2	2	0	3	0	0	host	gene-PA3971	False	
gene-PA0274	4	2	1	7	1	5	host	gene-PA0274	False	
gene-PA1824	7	14	2	4	0	3	host	gene-PA1824	False	
gene-PA0125	10	5	1	3	1	1	host	gene-PA0125	False	
gene-PA2752	3	3	0	1	4	3	host	gene-PA2752	False	
gene-PA1404	2	2	1	1	0	2	host	gene-PA1404	False	
gene-PA2993	27	16	0	7	3	4	host	gene-PA2993	False	
gene-PA4330	7	7	0	8	2	1	host	gene-PA4330	False	
gene-PA4985	8	7	6	9	2	9	host	gene-PA4985	False	
gene-PA2386	7	11	4	7	1	2	host	pvdA	False	
gene-PA0017	27	16	7	3	2	8	host	gene-PA0017	False	
gene-PA1526	16	11	7	6	5	12	host	gene-PA1526	False	
gene-PA1025	10	10	0	3	0	3	host	gene-PA1025	False	
gene-PA5377	9	1	3	7	2	3	host	gene-PA5377	False	
gene-PA2983	26	14	6	10	1	4	host	gene-PA2983	False	
gene-PA4555	6	5	0	2	0	9	host	pilY2	False	
gene-PA2514	5	1	2	5	0	5	host	antC	False	
gene-PA3609	6	14	6	12	0	5	host	potC	False	
gene-PA3978	15	9	9	6	7	3	host	gene-PA3978	False	
gene-PHIKZ206	79	47	243	157	30	177	phage	gene-PHIKZ206	False	
gene-PA3440	10	9	1	7	1	5	host	gene-PA3440	False	
gene-PA2529	16	11	2	8	4	7	host	gene-PA2529	False	
gene-PA4561	27	27	8	10	7	9	host	ribF	False	
gene-PA0507	13	13	0	10	0	14	host	gene-PA0507	False	
gene-PA2437	3	1	0	4	0	0	host	gene-PA2437	False	
gene-PA5410	12	21	3	8	2	7	host	gbcA	False	
gene-PA0086	8	5	5	12	1	6	host	gene-PA0086	False	
gene-PHIKZ149	9	4	345	190	60	259	phage	gene-PHIKZ149	False	
gene-PA3776	9	7	1	9	1	4	host	gene-PA3776	False	
gene-PA4736	3	11	2	3	0	1	host	gene-PA4736	False	
gene-PA3463	1	3	0	4	0	4	host	gene-PA3463	False	
gene-PA3158	29	23	8	12	1	11	host	wbpB	False	
gene-PA3253	4	4	2	4	1	3	host	gene-PA3253	False	
gene-PA0722	6	11	3	2	0	6	host	gene-PA0722	False	
gene-PA1912	2	4	1	2	0	0	host	femI	False	
gene-PA4979	10	17	3	12	0	5	host	gene-PA4979	False	
gene-PA2567	14	12	1	2	3	7	host	gene-PA2567	False	
gene-PA3467	13	8	6	10	1	9	host	gene-PA3467	False	
gene-PA2015	23	16	11	9	2	4	host	liuA	False	
gene-PA4056	24	15	7	4	2	9	host	ribD	False	
gene-PA1493	17	17	4	15	3	9	host	cysP	False	
gene-PA4344	7	6	5	6	1	5	host	gene-PA4344	False	
gene-PA4903	14	10	1	8	1	7	host	gene-PA4903	False	
gene-PA2478	3	9	0	5	2	7	host	gene-PA2478	False	
gene-PA4419	3	5	4	2	2	4	host	ftsL	False	
gene-PA3448	5	6	0	6	0	1	host	gene-PA3448	False	
gene-PA3881	1	2	6	1	2	2	host	gene-PA3881	False	
gene-PA5482	0	1	1	2	0	1	host	gene-PA5482	False	
gene-PA4917	7	9	3	3	1	8	host	gene-PA4917	False	
gene-PA1154	2	5	0	3	1	5	host	gene-PA1154	False	
gene-PA0131	6	0	2	2	0	0	host	gene-PA0131	False	
gene-PHIKZ290	99	109	89	63	12	105	phage	gene-PHIKZ290	False	
gene-PA2163	9	4	1	4	1	3	host	gene-PA2163	False	
gene-PA0563	17	9	10	10	0	6	host	gene-PA0563	False	
gene-PA0622	11	9	3	7	1	11	host	gene-PA0622	False	
gene-PA1835	4	3	1	0	1	2	host	gene-PA1835	False	
gene-PA5176	15	15	7	3	6	8	host	gene-PA5176	False	
gene-PA2191	13	12	3	5	1	6	host	exoY	False	
gene-PA0736a	2	0	3	1	1	2	host	gene-PA0736a	False	
gene-PA2065	13	6	1	9	0	4	host	pcoA	False	
gene-PA1162	19	23	9	8	4	5	host	dapE	False	
gene-PA1438	12	7	2	5	2	6	host	gene-PA1438	False	
gene-PA1245	22	12	3	12	4	8	host	gene-PA1245	False	
gene-PA0569	4	3	0	1	1	2	host	gene-PA0569	False	
gene-PA0301	22	21	5	12	0	8	host	spuE	False	
gene-PA4061	14	10	8	3	1	3	host	gene-PA4061	False	
gene-PA1315	7	10	2	6	0	6	host	gene-PA1315	False	
gene-PA3153	11	19	1	10	0	2	host	wzx	False	
gene-PA2900	14	9	6	5	1	6	host	gene-PA2900	False	
gene-PA3775	2	3	1	4	0	8	host	gene-PA3775	False	
gene-PA4528	12	16	4	8	0	7	host	pilD	False	
gene-PA2328	8	6	0	7	1	9	host	gene-PA2328	False	
gene-PA2525	8	6	3	14	2	7	host	gene-PA2525	False	
gene-PHIKZ_t01	3	0	19	18	6	16	phage	gene-PHIKZ_t01	False	
gene-PA0022	7	3	4	2	2	6	host	gene-PA0022	False	
gene-PHIKZ_p23	5	4	7	4	1	29	phage	gene-PHIKZ_p23	False	
gene-PA2634	18	13	10	7	5	7	host	aceA	False	
gene-PA1710	17	28	4	10	3	8	host	exsC	False	
gene-PA0726	18	15	1	8	3	12	host	gene-PA0726	False	
gene-PA0510	9	9	2	3	2	1	host	gene-PA0510	False	
gene-PA5440	15	15	1	9	4	12	host	gene-PA5440	False	
gene-PHIKZ278	108	98	143	76	9	118	phage	gene-PHIKZ278	False	
gene-PA0568	3	5	2	2	1	5	host	gene-PA0568	False	
gene-PA3567	13	11	4	4	2	5	host	gene-PA3567	False	
gene-PA3204	4	9	2	1	5	6	host	gene-PA3204	False	
gene-PA2000	4	4	0	4	0	1	host	dhcB	False	
gene-PA4616	11	12	2	1	1	11	host	gene-PA4616	False	
gene-PA4911	11	8	5	6	0	9	host	gene-PA4911	False	
gene-PA4788	4	8	5	8	1	3	host	gene-PA4788	False	
gene-PA2573	12	10	4	5	4	6	host	gene-PA2573	False	
gene-PA2446	1	5	1	3	0	1	host	gcvH2	False	
gene-PA3103	17	10	4	17	3	3	host	xcpR	False	
gene-PA3285	9	9	2	4	0	4	host	gene-PA3285	False	
gene-PA1104	15	7	2	3	2	4	host	fliI	False	
gene-PA5136	20	18	7	14	2	16	host	gene-PA5136	False	
gene-PA2264	7	7	4	3	2	5	host	gene-PA2264	False	
gene-PA3552	20	17	10	9	4	11	host	arnB	False	
gene-PA4682	11	1	2	8	3	9	host	gene-PA4682	False	
gene-PA1813	9	7	3	2	0	2	host	gene-PA1813	False	
gene-PA1648	8	6	0	7	4	4	host	gene-PA1648	False	
gene-PA4190	16	17	7	7	2	11	host	pqsL	False	
gene-PA2549	11	11	3	5	2	3	host	gene-PA2549	False	
gene-PA2474	8	5	2	4	0	5	host	gene-PA2474	False	
gene-PA2063	9	6	7	2	3	5	host	gene-PA2063	False	
gene-PA1968	3	3	1	1	0	1	host	gene-PA1968	False	
gene-PHIKZ_p13	61	56	98	75	11	110	phage	gene-PHIKZ_p13	False	
gene-PA2026	7	4	0	2	0	5	host	gene-PA2026	False	
gene-PA1121	7	5	1	2	1	2	host	yfiR	False	
gene-PA5520	18	9	0	6	1	8	host	gene-PA5520	False	
gene-PA0881	6	4	5	5	1	15	host	gene-PA0881	False	
gene-PA5258	15	10	6	6	1	5	host	gene-PA5258	False	
gene-PHIKZ148	4	4	148	98	20	209	phage	gene-PHIKZ148	False	
gene-PA0272	17	14	6	9	2	4	host	gene-PA0272	False	
gene-PA1392	5	11	1	3	2	12	host	gene-PA1392	False	
gene-PA2441	4	4	0	0	0	1	host	gene-PA2441	False	
gene-PA2074	7	6	2	4	0	3	host	gene-PA2074	False	
gene-PA1410	7	6	1	5	1	3	host	gene-PA1410	False	
gene-PA3856	3	2	2	2	1	0	host	gene-PA3856	False	
gene-PA4324	8	7	5	6	2	4	host	gene-PA4324	False	
gene-PA2454	6	8	1	2	0	4	host	gene-PA2454	False	
gene-PA3883	6	5	0	5	2	1	host	gene-PA3883	False	
gene-PA4216	3	2	1	4	0	3	host	phzG1	False	
gene-PA2330	10	8	2	5	1	3	host	gene-PA2330	False	
gene-PA2331	7	1	3	4	1	4	host	gene-PA2331	False	
gene-PA3530	9	6	12	5	2	4	host	gene-PA3530	False	
gene-PA4170	11	7	4	3	0	4	host	gene-PA4170	False	
gene-PA1722	2	4	3	2	0	0	host	pscI	False	
gene-PA5268	9	11	11	4	4	8	host	corA	False	
gene-PA0817	0	5	1	2	1	2	host	gene-PA0817	False	
gene-PA0892	8	10	0	3	0	1	host	aotP	False	
gene-PA2459	5	4	0	4	1	3	host	gene-PA2459	False	
gene-PA3314	12	10	3	7	0	2	host	gene-PA3314	False	
gene-PA0121	6	10	4	8	0	6	host	gene-PA0121	False	
gene-PA4863	12	3	1	3	0	1	host	gene-PA4863	False	
gene-PA2281	6	3	1	3	1	2	host	gene-PA2281	False	
gene-PA3230	12	4	4	9	3	4	host	gene-PA3230	False	
gene-PA2580	11	3	1	1	2	2	host	gene-PA2580	False	
gene-PA4864	10	14	3	4	1	6	host	ureD	False	
gene-PA4868	21	14	3	16	2	14	host	ureC	False	
gene-PA4504	4	6	4	2	2	5	host	gene-PA4504	False	
gene-PA1597	5	2	2	4	1	2	host	gene-PA1597	False	
gene-PHIKZ_p06	10	8	40	18	105	376	phage	gene-PHIKZ_p06	False	
gene-PA0449	13	13	6	2	0	5	host	gene-PA0449	False	
gene-PA0549	20	9	5	12	3	13	host	gene-PA0549	False	
gene-PA3412	2	2	0	6	0	2	host	gene-PA3412	False	
gene-PA0556	3	1	1	2	0	1	host	gene-PA0556	False	
gene-PA0752	16	13	4	7	2	6	host	gene-PA0752	False	
gene-PA1179	24	19	7	9	4	7	host	phoP	False	
gene-PA3007	17	17	10	12	5	10	host	lexA	False	
gene-PHIKZ_p88	4	3	184	137	13	68	phage	gene-PHIKZ_p88	False	
gene-PA0361	19	15	8	16	2	15	host	gene-PA0361	False	
gene-PA0605	14	8	4	7	3	8	host	gene-PA0605	False	
gene-PA5094	5	5	1	1	1	9	host	gene-PA5094	False	
gene-PA2810	9	8	2	6	1	4	host	copS	False	
gene-PA4987	13	6	1	2	1	8	host	gene-PA4987	False	
gene-PA4738	3	9	4	2	1	1	host	gene-PA4738	False	
gene-PA3161	8	4	2	5	1	4	host	himD	False	
gene-PA1799	6	10	3	1	0	3	host	parR	False	
gene-PA3032	10	11	3	8	1	10	host	snr1	False	
gene-PA2715	1	1	0	1	0	0	host	gene-PA2715	False	
gene-PA3892	11	5	5	8	1	8	host	gene-PA3892	False	
gene-PHIKZ240	14	16	95	33	5	83	phage	gene-PHIKZ240	False	
gene-PA4520	22	13	8	11	6	14	host	gene-PA4520	False	
gene-PA1296	19	18	7	12	4	11	host	gene-PA1296	False	
gene-PA3264	12	10	3	10	2	5	host	gene-PA3264	False	
gene-PA3509	3	6	3	4	2	6	host	gene-PA3509	False	
gene-PA5245	8	13	12	4	1	4	host	gene-PA5245	False	
gene-PA5232	16	10	3	5	1	4	host	gene-PA5232	False	
gene-PA3669	3	5	0	7	2	2	host	gene-PA3669	False	
gene-PA2859	11	1	0	4	0	2	host	greB	False	
gene-PA3178	2	4	1	0	0	4	host	gene-PA3178	False	
gene-PA2885	9	6	3	2	0	4	host	atuR	False	
gene-PA4726	30	29	8	9	6	11	host	cbrB	False	
gene-PA1326	8	13	1	8	1	7	host	ilvA2	False	
gene-PA5129	7	5	3	4	0	2	host	grx	False	
gene-PA1138	5	7	0	3	0	6	host	gene-PA1138	False	
gene-PA4100	15	15	2	10	6	5	host	gene-PA4100	False	
gene-PA2628	4	5	4	5	1	3	host	gene-PA2628	False	
gene-PA3979	11	7	1	3	1	3	host	gene-PA3979	False	
gene-PHIKZ125	161	126	271	185	27	183	phage	gene-PHIKZ125	False	
gene-PA0734	4	5	1	0	0	4	host	gene-PA0734	False	
gene-PA3066	1	0	2	2	0	0	host	gene-PA3066	False	
gene-PA1612	5	13	1	1	0	3	host	gene-PA1612	False	
gene-PA5550	16	15	8	4	5	11	host	glmR	False	
gene-PA4202	11	15	0	2	2	7	host	gene-PA4202	False	
gene-PA0006	21	12	10	9	3	7	host	gene-PA0006	False	
gene-PA4448	18	14	6	8	2	5	host	hisD	False	
gene-PA0838	10	3	5	4	1	4	host	gene-PA0838	False	
gene-PA0239	14	14	4	6	0	11	host	gene-PA0239	False	
gene-PA4883	9	4	3	5	1	1	host	gene-PA4883	False	
gene-PA3049	17	11	8	9	2	6	host	rmf	False	
gene-PA5223	25	16	5	4	2	11	host	ubiH	False	
gene-PA3727	4	3	2	6	2	2	host	gene-PA3727	False	
gene-PA3829	5	3	1	4	3	3	host	gene-PA3829	False	
gene-PA0518	1	3	1	0	1	1	host	nirM	False	
gene-PA0202	18	18	5	20	2	10	host	gene-PA0202	False	
gene-PA1445	7	3	4	6	1	0	host	fliO	False	
gene-PA2919	1	1	0	0	1	1	host	gene-PA2919	False	
gene-PA4630	9	7	1	1	0	4	host	gene-PA4630	False	
gene-PA3760	21	10	5	12	5	11	host	gene-PA3760	False	
gene-PA0781	15	20	3	5	2	13	host	gene-PA0781	False	
gene-PA2448	8	9	2	5	1	15	host	gene-PA2448	False	
gene-PA2137	3	6	0	5	0	2	host	gene-PA2137	False	
gene-PA2427	9	4	1	1	1	2	host	gene-PA2427	False	
gene-PA0059	6	5	2	3	1	3	host	osmC	False	
gene-PA5102	6	9	1	4	3	4	host	gene-PA5102	False	
gene-PA3923	21	18	5	10	2	14	host	gene-PA3923	False	
gene-PA0368	14	13	4	8	1	6	host	gene-PA0368	False	
gene-PA2300	10	5	3	4	1	8	host	chiC	False	
gene-PA2607	5	4	1	2	2	0	host	gene-PA2607	False	
gene-PA0046	7	10	4	2	2	1	host	gene-PA0046	False	
gene-PA4140	26	14	4	14	3	7	host	gene-PA4140	False	
gene-PA1771	5	4	4	1	2	2	host	estX	False	
gene-PA2344	5	8	1	1	1	4	host	mtlZ	False	
gene-PA2765	16	8	3	4	0	5	host	gene-PA2765	False	
gene-PA1076	10	9	5	4	0	2	host	gene-PA1076	False	
gene-PA5392	2	5	0	3	1	5	host	gene-PA5392	False	
gene-PA3864	4	6	3	1	1	7	host	dauR	False	
gene-PA0957	3	2	1	1	0	2	host	gene-PA0957	False	
gene-PA0995	5	3	0	3	1	1	host	ogt	False	
gene-PA0431	15	12	4	10	3	4	host	gene-PA0431	False	
gene-PA1704	8	3	1	2	0	1	host	pcrR	False	
gene-PA4889	21	13	4	7	4	6	host	gene-PA4889	False	
gene-PA0024	21	23	8	16	5	7	host	hemF	False	
gene-PHIKZ_p75	60	27	223	97	16	147	phage	gene-PHIKZ_p75	False	
gene-PA0037	4	10	0	5	4	5	host	trpI	False	
gene-PA1683	6	7	5	9	1	2	host	gene-PA1683	False	
gene-PHIKZ_p68	14	14	35	23	3	35	phage	gene-PHIKZ_p68	False	
gene-PA2906	20	16	8	10	2	5	host	gene-PA2906	False	
gene-PA2655	8	2	1	3	0	0	host	gene-PA2655	False	
gene-PA5421	17	8	5	8	3	12	host	fdhA	False	
gene-PA4387	2	8	1	5	3	4	host	gene-PA4387	False	
gene-PA4299	4	1	0	3	1	4	host	tadD	False	
gene-PA0968	15	15	3	7	2	2	host	gene-PA0968	False	
gene-PA3102	8	8	3	5	1	8	host	xcpS	False	
gene-PA3282	6	3	0	0	2	2	host	gene-PA3282	False	
gene-PA4992	6	11	2	4	0	7	host	gene-PA4992	False	
gene-PA0725	10	11	0	1	1	6	host	gene-PA0725	False	
gene-PA4089	8	4	3	5	2	2	host	gene-PA4089	False	
gene-PA0247	13	7	4	9	2	9	host	pobA	False	
gene-PHIKZ018	107	79	87	38	6	54	phage	gene-PHIKZ018	False	
gene-PA5008	18	17	4	5	1	6	host	gene-PA5008	False	
gene-PA0571	12	12	0	6	0	2	host	gene-PA0571	False	
gene-PA0902	9	13	5	3	2	4	host	gene-PA0902	False	
gene-PA3939	14	11	2	9	0	2	host	gene-PA3939	False	
gene-PA3047	17	17	5	17	7	11	host	gene-PA3047	False	
gene-PA3279	8	9	2	4	1	6	host	oprP	False	
gene-PA4218	11	8	1	8	1	15	host	gene-PA4218	False	
gene-PA1564	7	6	4	2	2	1	host	gene-PA1564	False	
gene-PHIKZ019	47	35	36	21	10	28	phage	gene-PHIKZ019	False	
gene-PA2896	3	5	7	2	3	2	host	gene-PA2896	False	
gene-PA3289	3	6	1	2	3	3	host	gene-PA3289	False	
gene-PA1495	5	2	1	1	2	4	host	gene-PA1495	False	
gene-PA1353	1	0	1	1	0	2	host	gene-PA1353	False	
gene-PHIKZ272	132	89	220	142	23	125	phage	gene-PHIKZ272	False	
gene-PHIKZ182	35	32	61	44	122	597	phage	gene-PHIKZ182	False	
gene-PA1601	23	11	9	10	4	12	host	gene-PA1601	False	
gene-PA3177	12	6	6	3	1	3	host	gene-PA3177	False	
gene-PA3403a	3	5	2	4	1	2	host	gene-PA3403a	False	
gene-PA4975	10	7	2	3	1	3	host	gene-PA4975	False	
gene-PA5524	12	13	3	8	0	6	host	gene-PA5524	False	
gene-PA1632	1	2	0	1	0	2	host	kdpF	False	
gene-PA3067	3	2	0	2	0	2	host	gene-PA3067	False	
gene-PA1857	8	6	3	8	2	5	host	gene-PA1857	False	
gene-PHIKZ248	50	30	24	22	7	114	phage	gene-PHIKZ248	False	
gene-PA1669	15	9	5	15	3	9	host	gene-PA1669	False	
gene-PA3606	7	9	2	4	2	2	host	gene-PA3606	False	
gene-PA4124	17	15	6	8	2	11	host	hpcB	False	
gene-PA2470	10	8	2	5	2	5	host	gtdA	False	
gene-PA0042	8	11	1	4	1	4	host	gene-PA0042	False	
gene-PA2846	2	5	0	5	0	6	host	gene-PA2846	False	
gene-PA3573	10	2	1	3	0	9	host	gene-PA3573	False	
gene-PA0277	9	16	4	9	2	7	host	gene-PA0277	False	
gene-PA0580	27	14	9	14	3	3	host	gcp	False	
gene-PA5107	9	8	3	8	3	8	host	blc	False	
gene-PA5082	13	6	2	6	0	11	host	gene-PA5082	False	
