Geneid	0_R1	0_R2	5_R1	5_R2	10_R1	10_R2	15_R1	15_R2	gene_length	Entity	Symbol
gene-PA3178	718.4358760272258	429.0145865151092	270.6453524023926	277.519219369377	25.136546354223075	20.750860185819388	10.81200956762581	14.043067706000024	378	host	gene-PA3178
gene-PA0059	184.18933880784817	82.55708326030884	143.58448169558508	43.52275097506944	4.167374790305404	6.450514103815565	4.481293439213328	1.9401606699078975	456	host	osmC
gene-PA1790	174.97987186745578	148.50504917830705	249.20191294281838	290.78936915211233	30.453892698385644	28.28302337826825	12.007568317892124	8.50685832190386	624	host	gene-PA1790
gene-PA0452	63.38893471424813	43.71092013550169	36.03157748209966	14.265138864065886	1.19517163797438	6.1665292061633075	2.5704022745676447	2.2256937496301923	795	host	gene-PA0452
gene-PA5100	68.32547377681607	81.01480807852286	85.25328600675367	59.06659060902282	2.2622891718800764	3.5017076563570217	1.2163510763579035	1.0532300779500017	1680	host	hutU
gene-PA3046	1420.1264963155834	1502.4836932083501	1660.5857448272018	1520.3226800235436	74.36046147571034	150.62417860967597	65.15410982925813	35.901407874469626	345	host	gene-PA3046
gene-PA1889	105.27244323733112	97.1168690510575	74.85654381080809	72.03242757197904	9.656112319000327	5.978525266951013	3.461161599392408	5.3945930821829355	984	host	gene-PA1889
gene-PA1218	44.591002614687255	39.53376735804761	18.621878172123665	16.12739675331681	1.0809572834921868	5.577236312741558	0.0	3.0194991995836227	879	host	gene-PA1218
gene-PA4855	188.81548964302206	325.50234616407994	183.98848700992417	287.9152881779345	22.833337223161703	37.24296825210723	16.896907975452425	9.601539315265132	1290	host	purD
gene-PA1191	150.8244013402986	126.75430965219137	158.45055177012802	143.19173480975226	4.798795213078951	4.951909817070536	3.4401848624263938	1.4894162718484873	594	host	gene-PA1191
gene-PA2382	55.896347957659486	72.89896294299709	99.46216700787927	68.91102237719329	5.773550490735612	1.7022189996179966	1.7738453196886095	3.839901325859381	1152	host	lldA
gene-PA4342	30.164880268059715	35.1011934421453	22.045294159322157	40.093685746730635	0.6398393617438599	4.621782495932499	2.7521478899411145	0.5957665087393949	1485	host	gene-PA4342
gene-PA3688	389.5204104179886	344.14430961755505	166.0585744827202	164.3592086511939	22.0327293261364	22.735725073158637	0.0	0.0	345	host	gene-PA3688
gene-PA4537	212.84101373351348	237.0870083372972	215.37672254337764	198.96114731460312	11.11299944081441	11.467580629005449	3.9833719459674026	10.347523572842121	171	host	gene-PA4537
gene-PA5185	264.83440066425743	280.4537921982217	165.89828628341252	197.95289825726562	8.56001308278948	2.208284107612536	0.0	1.9925974447702735	444	host	gene-PA5185
gene-PA2679	490.7801983852146	292.2768696975445	195.6410069318331	210.85125571985833	5.047338391445589	2.6041916169454606	5.427542651477498	5.874590076215149	753	host	gene-PA2679
gene-PA3533	1027.4047522492817	921.0037912342711	1739.479890633212	1690.7134192674419	139.47324068838637	131.92978081442968	60.408383731046946	54.11090308733954	327	host	gene-PA3533
gene-PA4888	37.73150875848103	257.5822079413493	205.89472846914092	425.4068196962506	6.829552216996458	5.285596462425692	1.22400108312745	1.5897812497358517	1113	host	desB
gene-PA5289	278.8951214439142	188.6184820023325	172.46641766883496	217.25642522858965	21.842792004359357	15.026484962145073	5.21959082575039	6.779411996000011	261	host	gene-PA5289
gene-PA2050	5.522047238420695	5.711732660704117	8.071317018390879	11.184206505850474	1.8740857045160397	0.0	0.0	0.0	507	host	gene-PA2050
gene-PA3029	544.3818235876402	461.1906805037424	538.0429605759564	351.7743618492914	17.59558244795615	18.157002662591964	5.045604464892043	8.19178949516668	540	host	moaB2
gene-PA2632	135.25014250624602	242.48650542158347	197.68877914609544	182.62134294577103	12.240405181186889	17.3675677642184	7.678093750922676	5.698636170550734	621	host	gene-PA2632
gene-PA2465	7.3098640989015475	27.723527457569066	35.614949767834425	59.22081147223175	0.8269464335854065	0.0	0.0	0.0	1149	host	gene-PA2465
gene-PA4683	306.4324124245992	316.9585377984762	176.44461183487326	197.4763626331509	18.908685615714074	21.13800309973393	14.68496821871565	13.204675604149275	603	host	gene-PA4683
gene-PA2674	27.247473964761973	42.275159985065514	59.739528880644905	41.389727726030586	0.0	0.0	4.971946005550555	4.305174041255482	411	host	gene-PA2674
gene-PA0166	29.84731289849992	18.523550910300557	17.450566005646806	22.16571417310877	3.3765510028060843	1.3937144900923468	0.9682396627724604	0.6287940763880607	1407	host	gene-PA0166
gene-PA3621	449.33102899297285	393.2633709721834	884.108151181149	883.8112076313043	105.57349468773691	93.8111804233918	71.47939658597062	51.88133346938897	324	host	fdxA
gene-PA1594	200.42437225086658	304.4851847246497	119.01129858660913	171.253470759046	12.753844995833989	19.741170680133543	4.571520823895476	5.93767292267115	447	host	gene-PA1594
gene-PA1043	608.3250854058709	468.3409236123275	318.2789344252136	318.52205898791556	17.59558244795615	19.36746950676476	7.568406697338066	14.199101791622246	810	host	gene-PA1043
gene-PA4654	24.451335806806046	12.64562645841479	26.804526604743508	24.761540167974626	2.0745883235581486	2.8543759644249374	1.4872414907432878	1.9316883525720552	1374	host	gene-PA4654
gene-PA1995	149.00246792074668	129.78592533230196	171.9394003497553	150.8928029003608	23.953650055200814	8.239312132604757	5.724005065213664	2.4781884187058867	357	host	gene-PA1995
gene-PA5479	144.70245583645783	186.5490393048846	116.48089413956455	110.43461435215052	12.09943422263951	16.15769225704813	6.122755979868997	7.2897722249123715	1335	host	gltP
gene-PA5072	37.44425241608107	41.70975146674673	37.89034933633496	35.00242406460611	3.4213632537692518	3.026167110431994	1.751945994754182	3.185695914787042	1944	host	gene-PA5072
gene-PA0705	220.86348271269975	238.1030955158856	222.79525409764955	264.61832592842217	28.504843565688965	28.32492415364346	9.082088036805677	6.8811031759400105	900	host	migA
gene-PA3085	360.5645844541513	482.64140982949783	713.0274829655759	590.6659060902281	46.78825332751976	29.71145890242321	28.381525115017745	20.107119669954578	264	host	gene-PA3085
gene-PA3949	211.88038906399407	177.2968444271625	107.87150474323933	192.87049994782961	14.543287533514778	11.672358854523406	6.371362780922352	4.513843191214293	1176	host	gene-PA3949
gene-PA3926	75.79500371923635	66.14882266698702	72.70330989408434	59.966081836571384	5.627013676249937	7.465569622690096	1.1525492432494517	1.4969767605380735	1182	host	gene-PA3926
gene-PA3755	297.6234216988797	333.9356781523012	117.97211469042666	102.16923781020161	8.560013082789478	14.13301828872023	4.909236776651718	3.188155911632437	555	host	gene-PA3755
gene-PA1677	239.16846808014057	77.61067896755745	164.50885339996688	128.22496051807968	11.140921549962187	14.7810775444216	7.986760836386904	2.963863535939703	597	host	gene-PA1677
gene-PA3098	592.088754106125	381.246155663637	498.6242610142903	504.2996307459427	7.98455001840027	13.732186887674594	5.724005065213664	3.7172826280588294	714	host	xcpW
gene-PA3902	290.8756311562901	231.91859952846002	283.439496334142	220.92439084933207	6.169879559672936	10.611235322294004	1.474364941039883	3.8299275561818242	462	host	gene-PA3902
gene-PA0386	53.32719904531986	80.23129929633211	63.773886675181956	120.2810572401919	3.2906024318255658	7.640089432051683	2.948729882079766	4.595913067418189	1155	host	gene-PA0386
gene-PA4318	105.25105074734182	159.6708423496083	153.8405161024126	142.11510522471653	10.716106603642467	15.97270159040045	8.535797027073006	6.651979439684221	798	host	gene-PA4318
gene-PA1133	119.64435683244841	123.75420764858922	163.21996637190446	193.85957943474153	13.535063421504733	5.586770050028297	0.0	0.0	351	host	gene-PA1133
gene-PA2746a	379.6173491361753	310.85378938171056	231.1953518827218	368.41534481559995	16.104431393044614	33.236547246778514	7.6966847769539655	19.993520123796642	177	host	gene-PA2746a
gene-PA2863	154.99947127359405	53.44126337212433	51.91895618404375	22.890858644327178	0.0	3.3926579369548997	0.0	0.0	867	host	lipH
gene-PA5108	520.8703162566126	617.3320358284275	586.8598292557926	516.489257418432	22.09677795789842	19.001514414340424	15.840851226986649	17.145605920116306	258	host	gene-PA5108
gene-PA0114	374.1707951882702	318.72545932136654	173.72367714583763	191.68780348588535	16.433610022147725	13.874690713867443	6.426005686419113	8.346351561113222	636	host	senC
gene-PA1732	31.45705561662126	72.30582918793975	56.19692261119342	70.79141945650673	5.93109520717623	3.672202785692756	1.7007655499636103	0.0	801	host	gene-PA1732
gene-PA3794	300.8425867194854	381.0326919706562	233.3247827553258	329.5294002398115	22.920561346679722	23.65188504732374	10.456351358164433	7.76064267963159	456	host	gene-PA3794
gene-PA3205	107.92409330600448	105.06479669757778	120.63049992792355	51.432133319421226	8.618244464305054	8.893225793922594	0.0	0.0	441	host	gene-PA3205
gene-PA3281	42.634689592070444	63.69886627191343	34.62062375908778	43.1755789223314	3.2154363864285354	0.0	0.0	1.4969767605380735	591	host	gene-PA3281
gene-PA1148	131.44027933705598	77.04135180376962	394.91350012518126	263.2576683168966	25.773810909682247	20.458594549399393	6.040512387546813	7.384148277333345	1917	host	toxA
gene-PA2535	64.65119763777483	52.33461070440339	123.2577629013306	159.40863007736277	16.217615147815007	19.688316140159962	12.310059086031794	7.1061306464096505	996	host	gene-PA2535
gene-PA0154	69.29895915542804	47.78627820094039	128.30197498046095	98.24937843877062	4.703769565295208	8.089753661550874	1.1240207966343663	0.0	606	host	pcaG
gene-PA1066	80.96481133593083	74.93062983654305	56.056955182522955	43.153673504308905	5.784849023985584	2.984712766453473	2.0735360814624837	4.039786600356171	657	host	gene-PA1066
gene-PA1243	71.70304411797956	60.681341398819285	95.27724629392725	85.81502337608903	3.687083632866248	3.804726984012286	1.8502507641920765	2.7464905408707843	2577	host	gene-PA1243
gene-PA1027	135.5818881388085	105.63472366079576	74.63683907006357	60.62684017228002	6.57344400885909	3.0832646030816537	2.5704022745676447	2.2256937496301923	1590	host	gene-PA1027
gene-PA3875	15.529116996160893	10.708367254537196	10.808657496894284	10.48408581332893	0.0	1.8128227697991977	1.2594020653256686	0.23368020746909707	3786	host	narG
gene-PA1314	115.74895916813612	89.79375066595308	74.01835684307294	65.9347988193743	2.4551975508776023	7.60060576573617	1.7600945807762944	2.2860807893488406	387	host	gene-PA1314
gene-PA2754	169.6774515078359	149.18007212911752	111.60430168156842	17.183008177170272	2.87927712784737	11.884583560969284	12.384665504735015	0.0	330	host	gene-PA2754
gene-PA1486	30.514201088602647	44.71337311771915	29.73411610044814	33.47643282473227	1.7259971883553717	0.8905341905358456	0.0	0.8035542829046334	1101	host	gene-PA1486
gene-PA2041	240.9642582682396	206.99719108661176	540.2483944760583	370.16786762416046	20.791279041348623	11.442487454762551	3.9746555959762273	7.098355886402637	1371	host	gene-PA2041
gene-PA3176	32.259663620008304	26.217558064812227	43.78440367754262	30.335434189325298	2.3460776597274866	4.84186737669119	2.2424908732853526	0.7281590662370381	1215	host	gltS
gene-PA4892	29.163311977909295	30.165088114343614	24.358081716215327	29.533295304511405	1.4139307324250476	1.4590448568154255	1.0136258969649194	1.316537597437502	672	host	ureF
gene-PA5151	97.38010260449715	75.54387284287793	65.2372971182115	69.85266367675742	5.5081823315341	2.8419656341448296	0.987183482261487	2.5643862767478307	690	host	gene-PA5151
gene-PA2984	62.88584793080172	36.42576677958475	27.575186848545655	35.662847160164716	2.134235067811393	2.2023318593440386	1.836001624691175	0.7948906248679258	2226	host	gene-PA2984
gene-PA5503	108.32087306080597	140.77041120027022	284.1776200225122	185.637856199786	17.909789277383936	20.426627995415956	8.109007175719356	6.14384212137501	1008	host	gene-PA5503
gene-PA1371	275.18202071463134	622.8961784978991	460.51347654930186	630.04363316291	27.070126843009465	48.8842379377476	1.9406171018815557	1.26027530694872	702	host	gene-PA1371
gene-PA2288	174.9798718674558	170.93549931461385	269.9687390213866	216.57749889975034	13.196686835967114	13.617751996943973	4.730254185836292	3.071921060687505	288	host	gene-PA2288
gene-PA0129	74.50123396037334	52.72553216624767	54.44747677742251	95.30071762128051	4.657654177400158	7.552702788221027	3.3390029547079703	3.097735523382358	1428	host	gabP
gene-PA2919	292.98955289434457	123.4664071656855	47.583229399118316	65.9347988193743	3.6827963263164034	3.800302882868085	0.0	3.429121184023261	258	host	gene-PA2919
gene-PA0540	231.49791833627225	202.03593899839444	380.66583519294653	263.7391952774972	7.365592652632807	12.66767627622695	1.7600945807762944	4.572161578697681	387	host	gene-PA0540
gene-PA1428a	35.21607484124896	32.78319010162627	28.310525164506874	24.963993012115303	1.7927574569615699	1.2333058412326616	0.4284003790946075	0.5564234374075481	1590	host	gene-PA1428a
gene-PA5328	78.96527550941595	0.0	41.970848495632566	29.078936915211226	0.0	0.0	0.0	0.0	390	host	gene-PA5328
gene-PA2471	16.021046923486654	24.857068317399037	17.562908705253975	20.280374458033585	1.3593153822455397	0.0	0.9744729653224978	0.0	699	host	gene-PA2471
gene-PA2723	120.41625590878677	93.41446641861249	73.3361600058096	121.9439289992729	10.216789808490667	10.542775739569526	2.4414215152703433	3.1710152884516174	279	host	gene-PA2723
gene-PA1620	13.082607242426601	0.0	25.496309833795486	52.99432428473075	4.4400067859328605	1.5272245230217538	1.0609915930847755	0.0	642	host	gene-PA1620
gene-PA2414	40.298394733111024	37.29501803227938	34.10131440270146	21.47876022146284	0.0	2.971145890242321	0.516027729363959	0.6702373223318192	1320	host	gene-PA2414
gene-PA4993	63.83630504610765	75.46184909386285	75.5338560059837	46.17583630672793	6.189976887228873	8.516639685385156	4.4375022981135235	0.0	921	host	gene-PA4993
gene-PA0133	109.7912921521291	59.93586135137555	71.32301051545404	30.884491821711276	5.175171308222398	4.272235920609874	2.2260019698053135	1.9274798812156893	918	host	gene-PA0133
gene-PA2678	48.75061106754987	43.2216187907013	45.80773576482286	35.263636184491226	0.0	3.65850053649241	1.6944194098518057	0.0	804	host	gene-PA2678
gene-PA1068	184.59415054149179	189.4197055845753	145.61314784199055	175.06706918341456	16.905017987675297	16.41826300416479	3.564398758557959	7.407332416351659	1911	host	gene-PA1068
gene-PA0905.3	1636.1754252541323	3648.0168898801007	2657.245278132582	2908.837812849539	246.79518238691742	394.737953989337	123.84665504735017	137.87739202254568	77	host	gene-PA0905.3
gene-PA0992	113.25558049673513	182.7477182849555	86.08098781264448	68.81544536973531	6.149912311907005	3.173068426472382	2.2043903001955534	4.294724589699036	618	host	cupC1
gene-PA4601	114.01701632041375	133.6125936816124	149.31366475759114	188.87960612828763	7.157525063575383	9.001564879335847	4.48973278655648	2.2909241808516985	4248	host	morA
gene-PA1406	33.19776225153311	53.41485958587328	16.174536475589626	22.412619361526442	0.0	0.0	1.7948790586572487	1.1656301257944683	759	host	gene-PA1406
gene-PA4210	34.35187668563549	1231.771941650743	0.0	968.2572399221409	1.943070454375526	16.040542229529095	4.178874863560895	0.0	489	host	phzA1
gene-PA2807	54.36267863843286	18.7433557215339	39.72968668275898	27.526178147894125	3.0749561559535024	4.7596026397085724	2.2043903001955534	0.0	618	host	gene-PA2807
gene-PA0549	368.0327821437568	405.1468736033532	334.28894118704534	497.82320873858106	29.441622462213957	43.26992747197972	18.547926272349628	10.799316855600017	1065	host	gene-PA0549
gene-PA2461	338.29441894374787	1091.976189739239	571.1970162452495	1346.71826588572	17.815527228555602	36.76793039174873	12.771686301757986	20.27467900053753	480	host	gene-PA2461
gene-PA3067	201.77859098229138	189.14325520345187	156.68171482322293	268.19424925177924	10.700016353486848	8.833136430450145	0.0	0.0	444	host	gene-PA3067
gene-PA2347	20.68727549171891	14.265263344714224	10.079206227399448	6.983242239490382	0.0	0.0	0.0	0.0	1218	host	gene-PA2347
gene-PA4325	463.30367964905554	547.6781955512033	251.52742538162784	227.88812263339298	11.231222839120948	30.13289803579092	3.2205985946119426	8.366082888680864	423	host	gene-PA4325
gene-PA4098	42.41936287695898	23.9326318923718	22.546323572034026	19.52614565587531	2.6175246616794277	5.4020834368042205	0.9382322352071983	2.437226626661161	726	host	gene-PA4098
