Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	Entity	Symbol
gene-PA2593	59	20	22	35	24	16	26	9	3	10	7	0	2	host	qteE
gene-PA2117	137	79	142	191	149	64	98	50	22	44	23	13	6	host	gene-PA2117
gene-PA5190	120	70	157	139	103	78	118	20	18	46	24	7	10	host	gene-PA5190
gene-EST35_0458	0	0	0	0	1027	704	15	3024	4633	4031	466	1199	2975	phage	gene-EST35_0458
gene-PA0853	55	41	55	113	108	75	107	25	34	67	21	4	8	host	gene-PA0853
gene-PA0395	488	353	656	619	318	220	346	82	48	94	87	16	15	host	pilT
gene-PA0171	96	73	126	180	128	67	48	21	19	49	32	1	5	host	gene-PA0171
gene-PA2887	10	7	25	19	17	18	15	12	3	7	31	4	2	host	atuB
gene-PA5284	38	21	58	57	28	20	49	8	5	13	26	2	1	host	gene-PA5284
gene-EST35_0164	0	0	0	0	20	37	8	144	53	43	448	1014	78	phage	gene-EST35_0164
gene-PA5535	57	50	77	77	82	56	74	39	11	20	86	8	3	host	gene-PA5535
gene-PA3970	156	125	191	218	152	120	194	34	35	56	72	10	12	host	amn
gene-PA0608	107	109	155	235	185	110	195	43	23	71	47	7	8	host	gene-PA0608
gene-PA0649	247	155	300	259	250	201	237	77	38	59	30	20	12	host	trpG
gene-PA0486	50	42	90	128	67	42	76	14	21	18	80	2	10	host	gene-PA0486
gene-PA1796	277	213	342	515	387	190	350	132	73	184	45	14	23	host	folD
gene-PA1389	38	27	66	44	41	25	65	18	5	20	48	5	4	host	gene-PA1389
gene-PA0514	7	4	12	19	22	3	164	16	0	6	14	2	0	host	nirL
gene-PA3554	295	162	205	429	380	78	162	129	18	38	89	7	4	host	arnA
gene-PA3378	17	4	21	19	24	10	29	16	6	6	31	1	0	host	gene-PA3378
gene-PA4070	45	39	76	51	66	34	57	21	13	14	37	4	5	host	gene-PA4070
gene-PA3904	378	291	379	956	613	146	525	92	29	92	54	2	7	host	gene-PA3904
gene-PA0492	265	92	185	252	274	252	813	58	18	151	50	9	7	host	gene-PA0492
gene-PA1207	299	207	323	578	381	191	366	176	112	277	76	30	25	host	kefB
gene-PA2108	27	12	43	40	67	27	50	28	1	18	26	6	3	host	gene-PA2108
gene-PA0714	7	6	21	11	13	23	25	7	6	11	29	4	5	host	gene-PA0714
gene-PA2747a	108	62	133	126	215	94	132	62	18	20	9	4	5	host	gene-PA2747a
gene-PA3885	11	11	20	24	15	15	169	7	3	9	16	0	2	host	tpbA
gene-PA0739	22	17	38	35	38	20	43	16	9	9	24	3	3	host	gene-PA0739
gene-PA4136	118	119	158	164	271	102	96	137	26	28	95	7	2	host	gene-PA4136
gene-PA3246	52	52	73	133	59	31	77	14	18	43	10	5	7	host	rluA
gene-PA0730	223	183	256	327	114	77	150	51	19	49	72	10	14	host	gene-PA0730
gene-PA0228	56	34	54	62	65	30	42	25	6	14	46	5	2	host	pcaF
gene-PA3225	95	57	93	145	142	137	122	48	38	44	27	11	12	host	gene-PA3225
gene-PA4992	115	117	183	189	169	111	152	43	25	60	28	4	5	host	gene-PA4992
gene-PA0772	112	120	131	300	264	94	227	72	16	47	25	6	5	host	recO
gene-PA3208	160	122	174	345	267	103	223	95	29	50	32	11	9	host	gene-PA3208
gene-PA5472	351	253	400	446	257	155	258	69	36	74	103	8	10	host	gene-PA5472
gene-PA0040	194	189	347	484	233	100	175	40	18	24	69	4	6	host	gene-PA0040
gene-PA1422	124	99	161	189	174	69	96	57	19	59	42	8	7	host	gbuR
gene-PA0195	49	30	66	112	123	67	68	66	11	15	34	6	6	host	pntAA
gene-EST35_0354	0	0	0	0	0	27	6	0	31	30	2	10	8	phage	gene-EST35_0354
gene-PA1570	193	122	190	221	179	106	207	74	21	61	51	6	16	host	gene-PA1570
gene-PA2883	52	42	93	116	95	67	270	13	18	43	15	5	13	host	gene-PA2883
gene-PA5151	53	68	90	118	119	53	80	42	16	33	38	4	4	host	gene-PA5151
gene-PA0550	127	91	145	183	306	120	222	142	40	62	71	8	10	host	gene-PA0550
gene-PA1751	85	40	63	45	85	65	68	27	12	18	14	2	5	host	gene-PA1751
gene-PA2527	232	203	306	449	386	207	368	112	56	164	126	28	32	host	gene-PA2527
gene-PA3967	152	131	190	213	96	54	112	16	11	39	30	4	2	host	gene-PA3967
gene-PA2061	20	13	40	35	81	36	43	32	5	9	37	2	1	host	gene-PA2061
gene-PA1370	254	174	313	218	76	83	126	18	16	22	48	13	17	host	gene-PA1370
gene-PA0268	59	31	93	88	129	55	76	51	21	22	88	9	8	host	gene-PA0268
gene-PA3376	10	8	21	13	26	4	16	10	2	4	41	3	4	host	gene-PA3376
gene-PA3377	7	7	16	10	14	7	20	6	5	3	53	3	2	host	gene-PA3377
gene-PA2903	231	178	259	432	552	244	361	217	44	85	72	13	13	host	cobJ
gene-PA4105	7	5	13	8	6	8	5	5	4	1	25	3	0	host	gene-PA4105
gene-PA2454	79	99	83	148	162	69	116	35	11	19	35	6	10	host	gene-PA2454
gene-PA3925	191	108	180	227	213	146	97	45	34	35	78	19	18	host	gene-PA3925
gene-PA3666	357	341	452	740	284	285	414	46	51	112	47	21	14	host	dapD
gene-PA0743	63	47	87	103	159	83	119	74	36	41	26	7	10	host	gene-PA0743
gene-PA0249	72	38	68	93	95	43	58	21	9	20	23	7	2	host	gene-PA0249
gene-PA1064	149	106	161	163	133	106	120	38	20	48	38	4	10	host	gene-PA1064
gene-PA5433	80	51	65	145	152	50	110	48	7	32	18	4	8	host	gene-PA5433
gene-PA3455	153	84	160	160	184	111	183	71	27	63	72	14	11	host	gene-PA3455
gene-PA1232	32	23	36	50	70	31	48	32	11	12	55	1	2	host	gene-PA1232
gene-PA3065	34	21	42	56	75	15	50	37	7	8	30	3	1	host	gene-PA3065
gene-PA3633	160	136	201	339	291	140	290	91	31	70	30	14	11	host	ygbP
gene-PA4825	60	55	93	126	115	76	62	41	34	58	101	16	8	host	mgtA
gene-PA5279	393	298	499	508	590	339	399	151	66	129	61	20	12	host	gene-PA5279
gene-PA5026	11	11	17	24	22	14	35	7	1	9	34	3	1	host	gene-PA5026
gene-PA0474	1	1	2	5	5	3	2	1	1	4	11	1	0	host	gene-PA0474
gene-PA3236	40	34	46	29	40	24	26	11	7	6	22	2	3	host	gene-PA3236
gene-PA1640	266	180	292	352	325	142	331	80	37	90	49	14	11	host	gene-PA1640
gene-PA0429	368	313	555	627	354	322	510	70	77	144	57	24	31	host	gene-PA0429
gene-PA2374	4	4	5	9	9	12	14	5	4	4	5	1	1	host	gene-PA2374
gene-PA2376	48	52	52	96	71	14	42	12	9	11	10	1	3	host	gene-PA2376
gene-PA0390	335	275	518	551	333	212	292	47	65	125	54	12	13	host	metX
gene-PA2672	3	2	5	8	9	5	6	2	0	3	12	1	1	host	gene-PA2672
gene-PA2876	176	115	178	279	349	117	209	131	44	87	39	11	12	host	pyrF
gene-EST35_0190	0	0	0	0	687	1109	76	5268	4300	3663	6990	3771	5548	phage	gene-EST35_0190
gene-PA2130	14	9	28	29	34	16	37	19	0	8	73	0	1	host	cupA3
gene-PA0537	219	216	324	473	341	224	448	43	113	258	49	36	43	host	gene-PA0537
gene-PA2300	34	28	46	42	65	20	30	17	0	9	22	4	2	host	chiC
gene-PA5167	270	347	603	525	276	178	175	48	42	37	69	21	5	host	gene-PA5167
gene-PA1483a	117	108	160	300	602	167	282	216	47	93	47	14	15	host	gene-PA1483a
gene-PA4988	326	262	408	655	628	350	450	242	121	111	107	12	24	host	waaA
gene-PA3580	484	369	532	810	289	201	451	105	44	85	33	12	22	host	gene-PA3580
gene-PA1837	277	70	117	148	119	75	72	45	59	53	25	12	13	host	gene-PA1837
gene-PA1993	91	71	133	177	165	99	152	53	26	42	32	6	6	host	gene-PA1993
gene-PA1462	470	294	552	521	684	408	831	236	59	118	58	17	20	host	gene-PA1462
gene-PA2344	17	12	22	37	39	14	28	20	5	11	10	3	2	host	mtlZ
gene-PA4929	157	99	195	234	342	172	199	156	28	42	106	13	15	host	gene-PA4929
gene-PA2073	19	7	17	30	15	12	56	3	7	31	28	3	3	host	gene-PA2073
gene-PA3958	202	227	300	372	239	140	242	58	29	64	48	10	10	host	gene-PA3958
gene-PA0713	10	9	14	11	13	35	25	3	17	26	19	7	13	host	gene-PA0713
gene-PA3311	34	22	66	59	49	57	64	22	16	25	52	2	6	host	gene-PA3311
gene-PA2239	37	54	52	145	158	64	86	67	52	98	48	12	18	host	pslI
gene-PA5447	328	172	396	301	307	268	491	77	53	127	69	14	22	host	wbpZ
gene-PA5116	31	39	38	207	271	25	98	116	5	24	28	3	0	host	gene-PA5116
gene-PA0736a	55	25	46	42	81	66	152	15	30	41	14	15	10	host	gene-PA0736a
gene-PA2744.1	13	3	11	10	21	54	116	4	6	39	3	1	2	host	gene-PA2744.1
gene-PA4879	168	128	208	253	270	143	265	71	38	90	90	24	16	host	gene-PA4879
gene-PA1542	28	12	59	39	50	45	69	8	23	32	26	8	12	host	gene-PA1542
gene-PA3477	315	157	371	345	210	183	314	45	56	107	49	27	23	host	rhlR
gene-PA3501	1	0	8	3	1	3	1	0	2	5	4	2	1	host	gene-PA3501
gene-PA4662	373	309	482	553	564	281	628	197	73	151	79	12	17	host	murI
gene-EST35_0136	0	0	0	0	37	32	6	84	32	47	244	1005	40	phage	gene-EST35_0136
gene-PA1246	45	31	46	90	60	41	64	28	9	15	28	2	2	host	aprD
gene-PA5204	606	471	732	762	787	372	715	232	96	183	113	23	24	host	argA
gene-EST35_0390	0	0	0	0	5633	3571	77	12421	10364	8861	3220	2397	7081	phage	gene-EST35_0390
gene-PA3985	188	157	198	325	267	136	221	78	27	64	47	7	9	host	gene-PA3985
gene-PA0293	87	88	138	117	90	149	119	36	32	39	49	21	8	host	aguB
gene-PA1428a	38	27	59	59	85	32	57	29	10	24	53	4	3	host	gene-PA1428a
gene-PA1555.1	72	67	104	174	189	90	499	84	36	75	19	13	24	host	ccoQ2
gene-PA5543	4	3	7	8	5	9	8	7	4	3	26	1	3	host	gene-PA5543
gene-PA2525	85	74	84	119	207	98	117	74	40	62	42	14	19	host	gene-PA2525
gene-PA3858	111	113	127	164	174	104	170	53	25	43	35	9	12	host	gene-PA3858
gene-PA2478	95	80	110	194	285	90	184	87	20	40	51	4	3	host	gene-PA2478
gene-PA2594	96	33	36	89	61	37	55	10	8	17	27	4	3	host	gene-PA2594
gene-PA4167	6	7	13	16	8	6	10	4	3	5	46	4	1	host	gene-PA4167
gene-PA1625	78	64	74	85	132	70	155	27	26	49	28	8	2	host	gene-PA1625
gene-PA1598	18	27	32	46	101	23	22	49	41	19	36	17	8	host	gene-PA1598
gene-PA4330	187	141	213	234	298	148	253	91	42	77	31	10	11	host	gene-PA4330
gene-EST35_0341	0	0	0	0	109	121	5	390	265	230	865	186	290	phage	gene-EST35_0341
gene-PA3238	104	86	127	160	130	111	165	27	48	86	61	7	13	host	gene-PA3238
gene-PA4705	101	91	139	121	153	89	110	55	25	23	32	4	2	host	gene-PA4705
gene-PA4820	4	4	7	3	8	4	2	4	2	4	6	0	0	host	gene-PA4820
gene-PA0796	71	70	80	115	71	107	187	17	42	66	35	17	20	host	prpB
gene-PA4973	141	103	196	256	197	106	260	43	44	79	92	14	22	host	thiC
gene-PA1571	169	103	360	138	102	96	91	7	24	30	8	9	14	host	gene-PA1571
gene-PA5439	114	62	131	169	195	101	138	61	11	40	79	13	6	host	gene-PA5439
gene-PA2575	162	94	226	178	90	116	168	26	19	46	28	11	7	host	gene-PA2575
gene-PA2341	11	13	32	12	28	17	20	24	5	5	26	2	1	host	gene-PA2341
gene-EST35_0092	0	0	0	0	126	239	138	228	413	340	212	253	319	phage	gene-EST35_0092
gene-PA3413	66	30	87	76	93	59	89	18	36	58	43	18	32	host	gene-PA3413
gene-PA0682	13	8	18	18	24	5	16	5	1	4	30	1	3	host	gene-PA0682
gene-PA2137	1	2	2	6	2	0	3	1	2	1	15	0	0	host	gene-PA2137
gene-EST35_0374	0	0	0	0	8169	4228	45	26196	14113	10589	3966	4466	9729	phage	gene-EST35_0374
gene-PA3070	220	160	260	307	254	153	283	61	43	91	34	21	16	host	gene-PA3070
gene-EST35_0148	0	0	0	0	131	126	29	252	130	124	3053	5117	339	phage	gene-EST35_0148
gene-PA5023	98	97	125	152	105	65	104	26	17	32	65	4	7	host	gene-PA5023
gene-PA1755	177	119	164	195	236	105	120	68	24	46	17	5	8	host	gene-PA1755
gene-PA1443	538	328	559	609	519	283	504	121	68	143	46	24	24	host	fliM
gene-PA1781.1	3	1	8	2	7	21	23	1	2	2	6	1	0	host	gene-PA1781.1
gene-PA2495	0	0	0	1	0	2	3	0	0	0	0	0	0	host	oprN
gene-PA5410	160	77	109	71	52	37	54	34	5	13	73	7	1	host	gbcA
gene-PA4865	9	5	9	17	15	4	13	3	0	3	8	3	2	host	ureA
gene-PA4857	24	37	55	47	53	25	41	9	7	11	24	0	1	host	gene-PA4857
gene-PA0615	211	96	141	181	310	216	162	147	74	59	66	14	9	host	gene-PA0615
gene-PA4377	222	166	295	264	285	112	237	47	16	203	17	8	7	host	gene-PA4377
gene-PA4405	445	335	426	588	579	287	415	183	59	131	58	12	20	host	gene-PA4405
gene-PA1181	403	242	408	502	365	182	541	120	73	152	108	13	28	host	gene-PA1181
gene-EST35_0300	0	0	0	0	1112	491	141	2478	1456	996	4013	3487	3038	phage	gene-EST35_0300
gene-PA1267	12	2	18	17	23	10	19	10	1	2	25	4	1	host	gene-PA1267
gene-PA3213	197	162	293	289	279	177	275	92	41	84	46	8	15	host	gene-PA3213
gene-PA2172	23	23	28	27	48	20	28	13	4	11	29	5	3	host	gene-PA2172
gene-PA0935	119	78	123	129	129	83	104	47	35	51	45	5	5	host	gene-PA0935
gene-PA5125	218	155	255	269	275	262	357	93	29	69	54	9	11	host	ntrC
gene-PA1302	94	58	123	125	103	75	121	58	22	32	92	8	9	host	gene-PA1302
gene-PA1297	123	78	121	161	209	129	223	44	35	80	41	11	8	host	gene-PA1297
gene-PA4037	11	11	28	19	23	11	16	4	4	3	33	2	2	host	gene-PA4037
gene-PA4064	14	16	25	31	29	14	27	18	4	7	23	4	1	host	gene-PA4064
gene-PA0788a	14	11	13	7	18	12	18	5	8	10	4	1	1	host	gene-PA0788a
gene-PA1537	13	6	20	10	23	19	19	12	5	9	7	2	1	host	gene-PA1537
gene-PA4341	28	12	23	20	42	16	52	17	5	14	36	1	0	host	gene-PA4341
gene-PA3899	5	12	14	16	22	10	25	8	2	21	17	3	3	host	gene-PA3899
gene-PA5449	133	82	131	136	108	108	248	46	32	58	106	9	15	host	wbpX
gene-PA4655	155	109	173	207	121	87	147	28	35	54	42	14	14	host	hemH
gene-PA5329	168	124	265	277	172	117	166	43	35	55	52	9	5	host	gene-PA5329
gene-EST35_0199	0	0	0	0	30	18	11	66	29	30	351	462	100	phage	gene-EST35_0199
gene-PA4327	16	17	37	27	34	22	29	8	2	13	46	4	2	host	gene-PA4327
gene-PA4279	136	115	140	159	248	133	196	64	32	63	77	10	12	host	gene-PA4279
gene-EST35_0412	0	0	0	0	1645	4029	419	6394	11898	6302	12544	16193	12145	phage	gene-EST35_0412
gene-PA4924	158	130	206	267	207	141	228	42	37	67	20	6	13	host	gene-PA4924
gene-PA5485	146	147	223	331	267	149	266	74	39	78	60	11	17	host	ampDh2
gene-PA1714	179	114	169	236	188	118	292	70	30	55	38	12	5	host	exsD
gene-PA3334	5	2	9	1	10	4	2	0	0	3	15	0	0	host	gene-PA3334
gene-PA5363	346	234	417	468	418	201	398	124	43	92	52	15	17	host	gene-PA5363
gene-PA2640	279	214	311	402	334	293	443	58	67	176	25	24	25	host	nuoE
gene-PA3579	507	388	502	716	445	225	472	182	45	107	87	18	19	host	gene-PA3579
gene-PA0601	85	53	62	76	76	62	83	27	12	26	32	3	4	host	gene-PA0601
gene-PA3849	335	258	395	514	398	236	317	80	76	171	51	26	26	host	gene-PA3849
gene-PA0360	194	165	284	246	188	167	239	73	41	53	40	12	16	host	gene-PA0360
gene-PA1981	0	2	2	0	7	2	2	2	1	0	13	1	0	host	gene-PA1981
gene-PA2006	9	2	17	12	35	7	33	3	6	14	28	1	0	host	gene-PA2006
gene-PA0699	20	11	19	26	24	14	23	10	2	3	26	3	0	host	gene-PA0699
gene-PA3838	132	100	151	194	138	102	162	68	21	43	44	6	6	host	gene-PA3838
gene-PA1531	134	105	149	210	95	63	183	23	22	51	32	4	17	host	gene-PA1531
gene-PA0107	7	3	13	10	7	15	8	5	9	6	42	4	2	host	gene-PA0107
gene-PA3591	0	3	1	6	7	5	4	4	0	2	15	0	0	host	gene-PA3591
gene-PA0180	81	79	120	151	85	83	123	20	19	22	47	5	5	host	cttP
gene-PA0528	260	177	172	360	136	91	246	29	4	17	43	0	2	host	gene-PA0528
gene-PA4775	88	71	102	179	92	49	72	35	8	21	25	5	2	host	gene-PA4775
gene-PA1276	120	104	144	277	288	176	231	71	28	48	27	9	6	host	cobC
gene-PA1039	33	28	51	57	54	41	43	12	9	13	16	1	4	host	gene-PA1039
gene-PA2337	17	10	39	21	20	17	28	7	4	7	46	0	4	host	mtlR
gene-PA2134	0	3	3	5	14	5	5	0	1	1	10	0	3	host	gene-PA2134
gene-PA4642	161	113	189	228	211	133	144	33	23	54	11	2	12	host	gene-PA4642
gene-PA4362	30	38	60	62	76	43	58	30	10	12	40	4	5	host	gene-PA4362
gene-PA4657	97	77	137	131	106	108	137	43	26	53	40	22	10	host	gene-PA4657
gene-PA4962	128	137	165	259	140	104	214	26	17	56	38	7	7	host	gene-PA4962
gene-PA0852	139	92	147	258	181	117	155	49	32	76	56	23	18	host	cbpD
gene-PA2173a	0	1	2	1	1	2	1	0	1	1	4	1	1	host	gene-PA2173a
gene-PA2674	5	7	8	11	5	10	14	4	3	3	12	1	0	host	gene-PA2674
gene-PA3100	99	73	97	143	138	62	175	42	7	40	15	1	2	host	xcpU
gene-PA0839	17	38	49	34	72	69	73	24	10	20	11	5	3	host	gene-PA0839
gene-PA4308	351	209	284	347	421	187	340	120	61	116	63	27	27	host	gene-PA4308
gene-PA4636a	35	19	31	33	44	33	56	15	5	6	5	5	1	host	gene-PA4636a
gene-PA3136	42	20	61	44	64	38	54	15	10	7	39	3	6	host	gene-PA3136
gene-PA5278	472	333	580	685	589	337	426	154	88	164	75	26	19	host	dapF
gene-PA1158	127	97	168	177	239	128	152	58	21	47	49	5	8	host	gene-PA1158
gene-PA3871	8	10	11	26	245	15	180	202	7	21	34	3	1	host	gene-PA3871
gene-PA3750	163	128	176	437	608	128	358	245	20	57	68	6	6	host	gene-PA3750
gene-PA3188	102	100	71	87	38	35	61	11	2	20	26	3	5	host	gene-PA3188
gene-PA4531	73	62	57	82	102	45	126	19	11	13	10	4	3	host	gene-PA4531
gene-PA4593	52	28	68	85	85	51	87	35	5	20	51	2	1	host	gene-PA4593
gene-PA2537	47	64	71	98	55	48	65	7	9	28	20	0	2	host	gene-PA2537
gene-PA3449	20	2	6	10	9	3	9	6	0	2	13	0	0	host	gene-PA3449
gene-PA1713	331	260	428	307	173	125	429	44	27	57	41	11	11	host	exsA
gene-EST35_0161	0	0	0	0	8	15	4	194	38	21	59	139	26	phage	gene-EST35_0161
gene-PA3826	140	173	261	285	174	133	219	29	37	86	16	7	11	host	gene-PA3826
gene-PA4871	73	62	89	156	217	64	81	59	14	28	27	5	1	host	gene-PA4871
gene-PA2733	163	117	177	145	132	112	157	18	31	58	25	13	17	host	gene-PA2733
gene-PA1456	464	243	467	438	464	191	396	60	27	86	13	5	8	host	cheY
gene-PA2159	1	0	4	3	4	3	6	3	0	2	2	4	0	host	gene-PA2159
gene-PA0054	100	82	149	161	153	103	139	38	17	49	27	3	4	host	gene-PA0054
gene-PA0992	147	91	212	136	111	134	186	21	20	47	23	7	9	host	cupC1
gene-PA1605	29	21	25	30	50	47	72	10	17	12	35	4	5	host	gene-PA1605
gene-PA2603	251	158	221	308	272	99	182	94	22	44	65	3	11	host	gene-PA2603
gene-PA3575	53	67	104	114	104	53	81	24	23	44	23	5	1	host	gene-PA3575
gene-PA1717	175	134	129	231	205	120	293	89	16	48	36	4	9	host	pscD
gene-PA2024	25	19	24	43	35	17	31	19	7	5	8	1	4	host	gene-PA2024
gene-PA2297	5	3	7	7	2	1	6	2	1	1	5	0	0	host	gene-PA2297
gene-PA3914	5	9	14	20	43	10	108	39	5	5	19	2	0	host	moeA1
gene-PA0069	158	132	208	337	198	89	135	31	24	44	125	5	10	host	gene-PA0069
gene-PA3920	41	31	51	71	95	33	80	44	17	18	83	9	8	host	gene-PA3920
gene-PA1044	65	63	76	118	118	60	82	24	11	36	20	4	5	host	gene-PA1044
gene-PA4956	116	117	210	280	158	102	161	48	27	72	34	8	8	host	rhdA
gene-PA2859	151	92	191	205	191	93	168	55	18	49	18	4	4	host	greB
gene-PA3291	28	17	66	28	15	12	19	4	6	2	81	2	4	host	gene-PA3291
gene-PA3426	36	22	50	58	94	43	78	27	13	14	21	3	3	host	gene-PA3426
gene-PA5181.1	78	79	118	109	167	165	378	30	78	125	33	25	27	host	gene-PA5181.1
gene-PA5227	261	188	407	305	323	169	293	69	47	95	39	11	10	host	gene-PA5227
gene-PA5069	203	184	296	459	234	141	184	50	29	46	48	3	10	host	tatB
gene-PA3105	305	226	402	458	394	204	433	117	62	175	74	19	25	host	xcpQ
gene-PA2157	17	13	24	23	53	16	23	17	5	10	26	1	0	host	gene-PA2157
gene-PA4173	3	1	5	1	3	1	4	1	1	0	15	1	0	host	gene-PA4173
gene-PA0449	177	123	256	236	189	109	219	48	17	47	42	10	9	host	gene-PA0449
gene-PA2004	13	15	33	19	17	22	19	10	2	8	34	2	5	host	gene-PA2004
gene-PA4950	325	283	378	548	413	235	393	146	53	126	55	7	14	host	gene-PA4950
gene-PA0510	9	12	14	40	65	13	436	31	1	8	32	1	0	host	gene-PA0510
gene-PA2904	139	87	152	234	231	157	213	63	32	56	29	9	7	host	cobI
gene-PA1438	165	136	223	336	317	181	360	99	46	86	58	17	2	host	gene-PA1438
gene-PA3265	89	66	101	135	85	58	126	18	5	18	8	3	4	host	gene-PA3265
gene-PA1332	52	30	52	51	52	45	104	20	10	8	11	1	2	host	gene-PA1332
gene-PA5361	87	93	165	141	110	71	107	40	22	22	96	5	6	host	phoR
gene-PA2306	29	31	56	35	49	34	48	6	18	28	22	2	1	host	ambA
gene-PA0379	66	80	135	161	91	83	131	19	30	43	32	11	8	host	gene-PA0379
gene-PA1651	32	41	43	53	62	52	74	22	21	25	35	4	5	host	gene-PA1651
gene-PA2600	44	10	30	38	38	24	40	12	4	7	44	4	8	host	gene-PA2600
gene-PA3540	49	22	57	39	38	20	39	14	10	13	60	7	3	host	algD
gene-PA5437	150	113	179	279	214	132	215	53	30	50	48	11	17	host	gene-PA5437
gene-PA5177	102	80	112	211	196	89	224	52	41	124	51	19	23	host	gene-PA5177
gene-PA0016	467	336	606	720	772	378	735	216	78	182	124	29	27	host	trkA
gene-PA5141	530	340	589	702	496	263	461	111	67	167	70	17	18	host	hisA
gene-EST35_0160	0	0	0	0	4	4	2	77	45	24	21	105	29	phage	gene-EST35_0160
gene-PA0014	59	34	39	49	29	23	37	7	5	20	20	6	3	host	gene-PA0014
gene-PA4124	22	23	43	36	40	20	31	18	9	7	26	3	2	host	hpcB
gene-PA5356	62	51	118	109	157	61	129	45	16	26	55	2	4	host	glcC
gene-PA4815	39	35	57	73	37	30	51	11	10	23	10	4	2	host	gene-PA4815
gene-PA3974	426	362	610	742	596	295	555	148	45	140	126	12	11	host	ladS
gene-PA0148	84	59	115	140	154	78	105	67	43	83	77	17	14	host	gene-PA0148
gene-PA4994	29	26	62	50	80	64	61	33	20	19	61	3	7	host	gene-PA4994
gene-PA1485	9	7	17	5	11	7	21	6	3	4	38	3	4	host	gene-PA1485
gene-PA3738	40	46	86	87	65	53	92	13	12	27	26	3	2	host	xerD
gene-PA3294	67	55	111	120	108	41	64	18	9	17	65	3	4	host	gene-PA3294
gene-PA4582	65	24	64	53	96	66	117	35	55	95	40	25	25	host	gene-PA4582
gene-PA0227	15	14	19	24	38	14	16	14	4	7	29	3	3	host	gene-PA0227
gene-PA5122	111	112	192	141	120	90	119	61	27	43	43	7	10	host	gene-PA5122
gene-PA0275	56	35	79	86	45	40	77	16	6	19	27	1	4	host	gene-PA0275
gene-PA4120	30	20	51	40	67	36	37	19	14	12	27	3	3	host	gene-PA4120
gene-PA2941	65	55	70	107	165	65	91	65	8	31	23	1	2	host	gene-PA2941
gene-PA1680	29	29	46	54	135	58	72	39	15	40	20	2	3	host	gene-PA1680
gene-PA5562	626	463	678	880	865	506	770	246	117	256	82	22	33	host	spoOJ
gene-PA2438	17	18	22	58	51	15	60	21	5	10	20	2	1	host	gene-PA2438
gene-PA5103	173	45	51	65	73	55	102	10	15	19	65	5	3	host	gene-PA5103
gene-PA5513	67	62	124	114	74	52	68	26	14	40	33	6	5	host	poxA
gene-PA0391	267	222	356	387	244	158	241	64	49	67	92	14	13	host	gene-PA0391
gene-PA1492	37	15	25	28	32	15	51	15	7	12	10	0	0	host	gene-PA1492
gene-PA2912	11	20	58	79	13	41	15	4	5	7	20	0	0	host	gene-PA2912
gene-PA1017	83	52	80	87	112	55	82	45	17	23	57	5	5	host	pauA
gene-PA3841	155	98	146	172	89	68	172	18	21	41	49	5	7	host	exoS
gene-PA2497	133	107	157	213	206	97	194	66	29	54	36	10	15	host	gene-PA2497
gene-PA0691	4	3	5	1	5	2	1	4	0	0	26	1	1	host	gene-PA0691
gene-PA3293	35	24	42	40	39	22	25	14	3	12	13	1	2	host	gene-PA3293
gene-PA3451	19	15	25	15	12	21	32	2	3	5	7	4	3	host	gene-PA3451
gene-PA3777	262	222	316	436	368	192	319	110	42	85	66	10	11	host	xseA
gene-PA4828	17	18	34	30	33	16	16	10	3	6	26	4	2	host	gene-PA4828
gene-PA2032	179	84	229	190	218	94	123	49	34	35	26	11	19	host	gene-PA2032
gene-PA4609	337	252	340	376	536	219	303	206	55	114	109	21	16	host	radA
gene-PA2077	22	21	26	39	106	21	47	40	6	10	40	6	0	host	gene-PA2077
gene-PA4615	142	122	172	170	92	99	120	21	26	34	48	8	5	host	gene-PA4615
gene-PA1650	41	30	53	69	87	49	73	30	13	24	30	3	4	host	gene-PA1650
gene-PA2420	10	17	17	14	34	13	15	9	3	6	34	2	2	host	gene-PA2420
gene-PA3343	147	95	201	140	227	120	211	61	31	69	75	8	18	host	gene-PA3343
gene-PA4805	25	24	42	40	42	25	38	17	5	6	60	1	1	host	gene-PA4805
gene-PA1934	51	44	63	52	40	17	57	11	6	15	10	2	1	host	gene-PA1934
gene-PA3545	71	39	81	46	77	45	55	29	17	19	72	9	11	host	algG
gene-PA4594	60	37	67	77	59	48	69	17	8	21	26	1	2	host	gene-PA4594
gene-EST35_0182	0	0	0	0	1041	2016	119	36108	28404	9944	32310	19618	33967	phage	gene-EST35_0182
gene-PA0951a	82	85	167	127	31	46	211	20	11	24	8	2	8	host	gene-PA0951a
gene-PA3209	148	85	247	106	190	387	321	98	58	57	46	19	20	host	gene-PA3209
gene-PA1594	51	38	64	69	58	23	41	18	15	27	17	7	4	host	gene-PA1594
gene-PA3243	209	192	300	331	380	190	301	92	55	98	47	16	13	host	minC
gene-PA0679	14	5	9	11	17	3	8	1	2	1	14	0	0	host	gene-PA0679
gene-PA0468	122	79	111	189	270	88	187	85	26	49	67	15	11	host	gene-PA0468
gene-PA1025	19	12	36	27	36	16	27	14	5	10	27	4	1	host	gene-PA1025
gene-PA1893	33	19	25	41	78	34	56	30	13	32	53	14	20	host	gene-PA1893
gene-PA1052a	60	47	99	114	78	34	74	24	13	41	11	4	6	host	gene-PA1052a
