Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b1740	853	1314	968	1937	477	395	147	148	105	145	57	65	host	nadE
gene-b3044	36	150	31	224	17	128	10	82	4	52	2	39	host	insC5
gene-b0541	30	345	58	436	24	300	15	187	11	135	3	57	host	insF3
gene-b1698	9	54	7	127	1	132	5	98	4	62	0	20	host	ydiR
gene-b4676	52	233	46	138	15	53	7	24	5	19	3	11	host	yoaK
gene-b2125	38	162	56	174	18	126	9	89	7	62	3	15	host	btsR
gene-b0070	95	291	73	429	44	315	21	230	16	150	9	71	host	setA
gene-b3817	18	80	42	251	25	151	10	84	17	39	16	34	host	yigF
gene-b4716	33	80	10	32	2	45	1	30	6	18	0	21	host	cpxQ
gene-b2435	199	1610	214	1445	53	251	24	113	20	85	9	40	host	amiA
gene-b0242	873	2998	904	4335	328	630	175	269	108	248	97	120	host	proB
gene-b1867	126	627	151	788	95	294	38	130	13	72	16	37	host	yecD
gene-b4792	7	7	3	19	3	36	0	23	1	13	0	5	host	yriB
gene-b2056	2	38	7	126	4	167	0	129	1	59	0	33	host	wcaD
gene-b0222	652	3326	532	3140	217	429	115	158	70	108	50	70	host	gmhA
gene-b1074	33	93	24	111	5	99	10	73	1	43	3	22	host	flgC
gene-b0213	58	709	135	566	61	207	16	133	13	92	9	46	host	yafS
gene-b4765	22	80	28	47	11	27	1	13	2	10	0	1	host	yadX
gene-b0326	1	26	7	130	4	103	0	68	0	49	0	33	host	yahL
gene-b3130	80	376	66	403	19	170	8	117	13	60	1	37	host	yhaV
gene-b3470	34	544	100	600	52	220	33	96	8	78	7	26	host	tusA
gene-b1396	5	26	10	42	3	39	1	19	0	15	0	10	host	paaI
gene-b1383	61	129	38	147	10	76	2	51	8	32	3	26	host	ydbL
gene-b2634	7	61	3	98	7	107	2	88	0	62	3	24	host	yfjR
gene-b1305	37	102	39	144	13	42	3	27	5	26	5	8	host	pspB
gene-T4p022	0	0	8	654	342	21164	93	10197	454	5309	13	3810	phage	modA.2
gene-b3264	12	47	8	134	8	151	12	83	12	86	10	32	host	envR
gene-b0352	22	92	29	202	16	227	12	188	2	142	2	38	host	mhpE
gene-b3227	13	294	46	338	27	325	13	238	13	145	7	41	host	dcuD
gene-b3208	315	1046	432	1133	165	289	64	179	33	129	24	71	host	mtgA
gene-b0685	55	819	111	701	41	184	23	66	11	47	15	26	host	ybfE
gene-b3100	307	1998	445	3230	269	506	96	165	33	127	51	53	host	yqjK
gene-b3106	18	80	12	173	7	185	2	126	3	89	2	35	host	yhaK
gene-b2206	81	394	131	618	62	428	24	302	9	166	12	57	host	napA
gene-b1253	119	1013	129	1003	66	187	21	68	15	43	13	19	host	yciA
gene-b3535	205	223	200	137	59	45	25	27	13	21	8	7	host	yhjR
gene-b1597	22	48	5	90	7	89	1	47	1	48	0	20	host	asr
gene-b1805	161	1077	439	1968	273	505	121	278	70	182	38	72	host	fadD
gene-b0278	13	56	13	172	3	143	1	81	7	68	1	37	host	yagL
gene-b1584	187	1148	217	1278	65	163	24	67	17	67	10	27	host	speG
gene-b3634	192	1265	208	828	67	193	43	135	22	79	16	41	host	coaD
gene-b3994	310	805	628	1768	303	709	195	464	131	309	88	97	host	thiC
gene-b2035	504	691	185	493	95	203	4	84	41	73	6	33	host	wbbH
gene-b1054	172	1831	155	1353	59	331	35	182	16	151	19	67	host	lpxL
gene-b3377	14	133	21	347	13	399	5	309	3	216	2	64	host	yhfT
gene-b0495	114	265	144	316	63	207	30	173	9	106	12	36	host	ybbA
gene-b2554	176	1199	294	1399	101	449	42	264	48	225	35	91	host	glrR
gene-b4465	17	94	19	248	5	252	2	176	4	131	1	41	host	yggP
gene-b1827	330	730	262	529	88	176	37	121	33	61	23	22	host	kdgR
gene-b4800	118	283	124	215	44	64	4	29	5	14	1	12	host	ytgA
gene-b2898	839	3772	633	3730	271	640	122	300	82	227	74	109	host	ygfZ
gene-b0393	393	2906	373	1859	155	338	76	155	65	126	61	50	host	rdgC
gene-b4046	55	527	99	406	47	218	20	107	17	66	13	32	host	zur
gene-b0796	78	424	57	358	8	155	11	95	6	69	5	37	host	cecR
gene-b0039	37	304	64	435	40	295	9	168	5	96	7	47	host	caiA
gene-b3343	107	447	254	524	96	177	25	67	16	49	8	19	host	tusB
gene-b2485	7	43	4	121	2	146	0	93	0	90	1	32	host	hyfE
gene-b0977	3	62	12	157	8	155	2	108	2	71	1	40	host	hyaF
gene-b2847	6	110	4	137	3	124	1	82	0	45	0	37	host	yqeI
gene-b2236	125	741	222	911	101	248	56	80	24	45	23	27	host	yfaE
gene-b0123	334	984	338	1572	195	605	92	326	28	257	31	120	host	cueO
gene-b0018	17	89	35	137	24	81	19	64	5	26	4	18	host	mokC
gene-b1116	298	2149	420	1325	128	268	83	148	40	75	34	38	host	lolC
gene-b3631	438	990	388	2099	118	449	43	302	52	188	18	110	host	waaG
gene-b2493	120	825	133	1023	63	363	22	226	10	159	15	55	host	yfgO
gene-b0260	46	206	44	446	23	432	28	302	22	239	28	113	host	mmuP
gene-b3889	3	23	5	53	1	69	1	57	1	32	1	29	host	yiiE
gene-b1645	41	454	102	637	46	388	31	193	12	173	7	61	host	ydhK
gene-b4358	5	91	9	205	5	285	5	178	1	123	0	47	host	lgoD
gene-b2837	151	532	160	481	46	232	25	189	15	155	16	57	host	galR
gene-b1655	89	731	50	331	20	191	9	90	4	64	8	29	host	mepH
gene-b2387	2	13	0	40	1	45	1	22	0	31	0	9	host	fryB
gene-b1633	99	846	157	1068	53	189	20	91	12	63	6	44	host	nth
gene-b4753	3	5	1	13	2	43	0	13	2	6	0	2	host	yqfH
gene-b1263	108	319	175	408	94	311	41	181	10	165	15	49	host	trpD
gene-b3673	37	432	61	623	41	466	36	312	11	215	9	99	host	emrD
gene-b0803	13	114	42	202	30	93	4	49	3	41	0	11	host	ybiI
gene-b3055	115	1105	220	1092	97	289	33	161	25	86	13	38	host	ygiM
gene-b3839	255	3669	567	4044	234	510	115	307	70	208	61	76	host	tatC
gene-T4p040	0	0	2	435	103	18434	970	36483	1862	20449	162	10710	phage	40
gene-b2015	60	393	110	400	31	210	15	142	11	100	12	44	host	yeeY
gene-b2674	82	134	91	264	25	140	13	82	1	70	4	18	host	nrdI
gene-T4p069	0	0	1671	56547	6675	64627	633	10033	885	5676	108	4227	phage	55.4
gene-b1220	63	423	136	476	39	207	20	140	11	80	11	33	host	ychO
gene-b2072	2	38	3	114	5	155	2	93	2	67	0	35	host	pphC
gene-b3117	3	60	11	158	4	195	3	137	4	97	2	48	host	tdcB
gene-b0162	22	110	53	193	31	243	19	181	5	117	11	40	host	cdaR
gene-b2550	57	377	67	429	30	302	24	203	6	120	6	47	host	yphH
gene-b1877	9	91	25	160	8	54	0	25	2	20	1	10	host	yecT
gene-b1880	7	64	9	125	4	161	3	138	1	63	0	21	host	flhB
gene-b4789	137	140	345	255	234	50	54	25	19	15	7	9	host	yhgP
gene-b3496	49	346	95	588	49	509	15	365	11	275	3	133	host	dtpB
gene-b1556	0	10	4	27	1	29	1	24	0	19	1	14	host	essQ
gene-b4106	2	39	6	114	1	176	3	122	1	100	1	39	host	phnC
gene-b2380	86	625	116	608	17	371	11	227	7	164	4	56	host	pyrS
gene-b0243	832	2684	848	3919	345	435	159	214	102	187	93	87	host	proA
gene-b4588	2	11	1	36	1	35	1	23	1	21	0	11	host	ylcH
gene-T4p273	1	0	1034	13322	1462	29390	39	15229	277	3005	3	2783	phage	ndd.4
gene-b2115	17	78	11	143	3	126	0	111	1	82	1	33	host	yehF
gene-b2431	372	1888	569	2588	268	397	90	171	49	139	47	74	host	yfeX
gene-b3259	332	2150	466	2770	319	566	145	250	91	170	66	80	host	prmA
gene-b0969	94	623	174	615	82	114	28	62	16	43	8	12	host	tusE
gene-b4525	5	34	7	41	5	22	0	25	1	12	1	16	host	ymjC
gene-b1078	46	176	88	259	47	155	10	123	5	74	2	17	host	flgG
gene-b2275	16	127	52	267	29	128	7	68	2	47	1	23	host	yfbP
gene-b0030	48	397	99	633	87	278	29	145	9	100	9	28	host	rihC
gene-b3653	153	1405	249	1700	96	627	33	355	32	282	24	119	host	gltS
gene-b0773	188	720	243	901	99	211	37	80	23	58	10	23	host	ybhB
gene-b4418	744	2778	1006	3508	419	1140	86	238	113	133	26	53	host	sraB
gene-b1186	370	3128	545	4631	250	700	80	264	40	199	30	73	host	nhaB
gene-b4470	48	211	66	365	24	279	8	247	10	149	7	58	host	cyuA
gene-b2017	51	295	102	300	41	105	9	32	6	28	4	12	host	yefM
gene-b2079	98	434	119	299	36	134	14	95	10	44	5	20	host	baeR
gene-b1895	26	241	38	208	16	85	4	53	4	40	2	16	host	uspC
gene-b4377	251	222	372	280	136	287	54	195	24	93	15	31	host	yjjU
gene-b1325	114	586	222	906	75	277	36	169	17	103	15	49	host	ycjG
gene-b0130	101	711	124	616	51	342	31	207	19	141	10	59	host	yadE
gene-b3902	10	86	23	239	8	300	8	220	5	158	2	60	host	rhaD
gene-b4102	4	62	5	165	0	192	0	447	1	104	0	32	host	phnF
gene-b4042	83	835	93	631	35	181	25	106	23	73	14	33	host	dgkA
gene-b2104	72	298	88	331	72	177	21	87	12	66	7	37	host	thiM
gene-b3859	562	2275	853	1929	265	565	111	263	96	220	53	85	host	srkA
gene-b0160	234	1073	222	1131	58	374	34	179	23	141	9	60	host	dgt
gene-b0108	4	40	11	102	4	116	0	73	0	55	0	18	host	ppdD
gene-b3113	10	44	14	78	4	83	4	48	2	47	6	25	host	tdcF
gene-b1631	115	963	214	1066	57	131	37	65	16	51	12	23	host	rsxG
gene-b2229	3	49	11	77	5	115	3	75	3	47	1	12	host	yfaT
gene-b2691	278	2686	517	3673	251	459	55	132	52	90	27	83	host	argQ
gene-b3750	230	681	264	1113	127	671	60	430	62	322	42	136	host	rbsC
gene-b0777	639	954	883	2253	499	452	118	152	50	128	48	68	host	bioC
gene-b4815	21	63	32	100	25	26	27	21	28	11	23	5	host	ykfO
gene-b1794	156	2018	199	1020	52	284	34	117	24	107	20	41	host	dgcP
gene-b2120	10	136	17	330	10	421	6	268	6	265	3	109	host	yehM
gene-b1976	56	281	42	224	24	124	2	66	7	50	7	32	host	mtfA
gene-b0308	40	90	43	149	21	157	3	137	0	84	7	59	host	ykgG
gene-b0505	11	49	16	89	3	119	2	71	0	51	1	12	host	allA
gene-b4326	15	65	12	69	5	89	3	415	2	44	0	22	host	iraD
gene-b1072	32	66	18	98	10	126	4	103	1	46	4	30	host	flgA
gene-b4739	0	5	0	6	1	5	0	11	1	3	0	3	host	ymgL
gene-b1518	0	22	6	44	5	42	0	24	0	18	2	8	host	lsrG
gene-b2771	10	87	11	226	5	286	2	201	2	146	0	55	host	ygcS
gene-b2266	445	1790	676	2382	289	443	94	120	41	95	15	37	host	elaB
gene-b3444	2	51	23	88	18	74	5	42	4	34	0	18	host	insA6
gene-b3906	16	93	17	264	6	339	2	222	3	156	1	61	host	rhaR
gene-b0823	23	219	33	369	18	362	5	253	11	158	2	55	host	ybiW
gene-b3900	3	40	3	98	1	135	1	86	2	50	1	22	host	frvA
gene-b2157	133	663	287	1424	107	280	51	150	43	121	18	59	host	yeiE
gene-b1600	12	117	65	177	33	71	6	43	4	30	2	14	host	mdtJ
gene-b1560	4	63	11	131	11	153	3	86	0	78	1	51	host	ydfU
gene-b1992	120	59	172	153	45	127	18	111	12	60	14	34	host	cobS
gene-b2729	78	498	80	807	45	284	15	185	11	166	8	44	host	hypD
gene-b0045	4	87	11	251	7	325	6	230	3	183	1	68	host	yaaU
gene-b3356	348	760	336	774	133	229	45	97	22	74	24	48	host	yhfA
gene-b0842	127	1007	158	931	87	384	30	225	23	120	14	37	host	mdfA
gene-b2599	594	1155	787	2563	517	824	168	300	92	201	78	79	host	pheA
gene-b1412	138	541	142	670	75	200	21	84	14	64	12	25	host	azoR
gene-b2209	78	608	143	741	128	315	87	110	33	93	20	47	host	eco
gene-b4541	0	11	0	38	2	56	1	27	0	27	0	18	host	yehK
gene-b2980	90	953	170	762	74	321	42	172	21	147	18	46	host	glcC
gene-b3930	157	601	310	720	144	446	62	280	38	215	20	75	host	menA
gene-b1826	65	297	175	282	74	120	14	40	10	17	3	28	host	mgrB
gene-b1224	43	261	66	505	33	523	8	376	5	280	1	136	host	narG
gene-b0078	674	659	903	1440	386	218	98	102	44	53	31	29	host	ilvH
gene-b4060	81	1063	187	1377	117	469	38	157	11	107	5	52	host	yjcB
gene-T4p176	4	0	534	39875	1273	29029	300	10602	6158	63388	894	51349	phage	segD
gene-b1183	5	69	10	74	5	84	3	51	0	33	1	7	host	umuD
gene-b3021	60	207	46	204	16	123	6	60	14	52	6	19	host	mqsA
gene-b2060	4	116	6	220	4	339	1	207	3	154	4	36	host	wzc
gene-b1079	9	63	32	114	13	74	4	71	2	57	0	14	host	flgH
gene-b1044	9	39	9	70	1	63	2	43	1	21	0	10	host	ymdA
gene-T4p074	4	0	65	3862	1409	140884	3593	167533	7927	111671	1664	52612	phage	gene-T4p074_gene_nrdG
gene-b4349	509	1668	677	2377	334	628	118	339	83	231	70	113	host	hsdM
gene-b2256	21	121	60	258	13	174	9	118	4	80	2	31	host	arnD
gene-b1828	23	208	47	264	17	279	11	164	4	82	2	38	host	yebQ
gene-b0069	96	782	126	961	57	505	34	309	18	232	15	105	host	sgrR
gene-b2987	11	108	24	346	16	334	7	241	5	198	3	72	host	pitB
gene-b1870	181	1014	383	971	119	167	51	96	30	72	25	31	host	cmoA
gene-b4555	32	136	35	200	17	142	8	97	4	60	0	25	host	yicS
gene-b3128	29	109	34	368	16	422	21	478	10	212	8	88	host	garD
gene-b0132	75	254	45	272	29	230	16	339	12	135	6	159	host	rpnC
gene-T4p257	0	0	24	6322	2912	64046	230	16072	1008	24092	91	11818	phage	arn
gene-b3351	127	269	148	245	52	245	25	178	25	130	14	44	host	kefG
gene-b1675	76	193	74	258	48	109	8	26	7	28	4	15	host	fumD
gene-b2272	1	24	2	60	2	73	0	39	0	36	0	18	host	yfbM
gene-b2183	398	2974	639	3153	264	430	109	150	55	86	44	39	host	rsuA
gene-b1882	29	44	30	61	7	66	5	50	2	23	2	6	host	cheY
gene-b4341	2	25	5	39	2	71	1	56	0	23	0	22	host	yjiS
gene-b2184	36	769	114	692	21	349	18	225	19	140	7	42	host	radD
gene-b2218	369	2217	635	2381	188	663	88	409	45	299	23	151	host	rcsC
gene-b1082	59	186	83	295	30	282	16	185	12	123	6	38	host	flgK
gene-b1481	0	101	2	73	1	34	0	14	0	10	0	6	host	bdm
gene-b4665	61	572	70	1112	50	495	15	262	21	247	8	161	host	ibsC
gene-b2203	10	80	16	113	4	75	5	56	1	37	1	13	host	napB
gene-b1912	91	1131	149	856	39	217	17	94	11	65	6	34	host	pgsA
gene-b3584	16	82	23	198	15	268	13	157	10	159	4	56	host	yiaT
gene-b3896	19	123	26	505	20	341	7	249	10	143	5	50	host	yiiG
gene-b4752	42	278	40	348	18	197	6	39	4	17	0	22	host	yecU
gene-b2131	103	474	137	534	48	173	18	93	11	73	10	28	host	osmF
gene-b4672	10	25	9	45	2	17	0	15	1	6	0	2	host	ymiB
gene-b0836	16	48	3	79	2	83	1	49	1	35	1	8	host	bssR
gene-b1278	86	517	143	382	36	134	25	82	12	72	4	26	host	pgpB
gene-b2930	17	72	18	225	10	278	5	188	4	130	0	45	host	yggF
gene-b3141	6	68	14	156	1	213	2	169	2	123	4	63	host	agaI
gene-b0299	35	348	57	453	18	324	14	210	8	139	7	67	host	insF1
gene-b4080	5	92	11	250	7	310	2	215	4	175	0	68	host	mdtP
gene-b2307	223	602	535	1257	135	228	27	119	19	90	12	47	host	hisM
gene-b1296	129	747	393	1507	125	339	33	181	8	138	8	45	host	puuP
gene-b4359	400	2421	495	2076	175	849	98	462	69	324	58	130	host	opgB
gene-b0135	19	76	21	335	4	304	2	183	2	101	3	38	host	yadC
gene-b0918	449	2424	641	2022	324	508	148	157	75	135	52	65	host	kdsB
gene-b2790	164	914	159	978	72	223	34	128	12	79	18	20	host	yqcA
gene-b3508	14	202	69	571	12	171	3	161	1	97	0	44	host	yhiD
gene-b1811	65	491	103	405	45	117	18	45	10	39	5	14	host	yoaH
gene-b4675	29	152	28	94	8	56	5	26	3	13	0	12	host	yoaJ
gene-b4506	0	20	1	47	1	47	3	39	1	28	0	15	host	ykgO
gene-b0335	16	129	28	352	14	389	10	290	2	190	4	47	host	prpE
gene-b3491	21	124	58	338	18	266	7	209	6	141	2	64	host	yhiM
gene-b3531	37	250	55	494	23	362	11	242	5	284	9	126	host	bcsZ
gene-b2553	310	2017	307	1613	142	437	41	118	20	104	25	40	host	glnB
gene-b1739	391	1136	480	1390	264	329	78	128	36	85	24	66	host	osmE
gene-T4p093	3	0	1174	78668	5952	65758	540	8081	723	10164	302	11787	phage	nrdC.9
gene-b0579	23	274	50	278	9	123	5	75	3	48	2	16	host	ybdF
gene-b3076	18	215	31	580	15	831	13	508	6	394	4	124	host	ebgA
gene-b4225	77	82	85	216	25	154	19	116	15	92	6	45	host	chpB
gene-b4320	26	367	42	461	22	298	6	190	9	142	1	81	host	fimH
gene-b0477	251	2783	424	2447	173	569	98	273	71	193	45	58	host	gsk
gene-b1143	44	448	27	317	4	145	0	72	7	56	2	32	host	ymfI
gene-b1883	18	56	18	118	7	167	3	107	3	57	3	21	host	cheB
gene-b0047	120	822	169	1347	56	609	30	362	18	286	7	128	host	kefC
gene-b3794	247	740	283	649	113	365	72	257	45	133	39	94	host	rffM
gene-b3546	206	948	311	1078	92	467	48	314	39	237	18	96	host	eptB
gene-b1097	167	1040	278	1182	114	325	76	181	33	107	25	60	host	mltG
gene-b3529	155	767	253	889	91	616	41	404	17	405	24	159	host	pdeK
gene-b0345	116	991	184	928	81	438	43	249	19	201	17	74	host	lacI
gene-T4p112	1	1	1239	56308	4848	46940	1068	27637	1463	24552	299	20923	phage	vs.1
gene-b1789	29	194	46	240	5	100	5	62	4	53	2	14	host	yeaL
gene-b1939	28	104	41	159	13	161	5	92	4	74	3	15	host	fliG
gene-b1073	18	69	29	76	9	75	2	42	2	33	1	18	host	flgB
gene-b3291	389	684	414	719	128	187	48	131	50	81	18	29	host	mscL
gene-b0373	11	92	14	88	4	66	4	47	0	35	2	14	host	insE2
gene-b1812	145	759	207	634	58	327	33	162	12	139	12	42	host	pabB
gene-b2719	17	94	14	168	5	153	8	101	0	72	0	21	host	hycG
gene-b2669	267	1295	131	2455	48	533	28	214	8	123	7	62	host	stpA
gene-b2735	70	185	72	266	23	177	12	118	9	90	8	27	host	ygbI
gene-b2749	71	182	257	225	95	122	11	71	5	28	3	11	host	ygbE
gene-b3234	327	772	286	864	97	729	66	293	61	165	39	51	host	degQ
gene-b2062	2	49	8	153	3	215	3	133	0	115	0	35	host	wza
gene-b0343	10	82	16	244	6	274	2	237	6	111	1	26	host	lacY
gene-b4219	349	1236	254	1513	97	400	36	228	19	135	18	48	host	msrA
gene-b1627	105	1089	224	1456	92	291	29	123	15	68	9	23	host	rsxA
gene-b1649	36	198	53	209	23	79	6	53	5	46	4	18	host	nemR
gene-b4169	256	1413	456	1467	197	488	91	244	36	162	47	52	host	amiB
gene-b1671	12	47	12	93	5	117	0	85	2	52	1	17	host	ydhX
gene-b2166	0	35	7	117	9	164	0	105	4	58	0	31	host	psuK
gene-b3258	204	1381	368	1899	161	510	82	290	68	237	44	83	host	panF
gene-b4510	10	465	16	400	12	152	4	63	1	44	2	28	host	rzoD
gene-b0156	585	1966	459	1151	218	257	95	120	63	71	37	44	host	erpA
gene-b1566	6	29	2	60	3	65	3	33	2	25	0	22	host	flxA
gene-b2244	59	163	63	265	31	192	16	148	4	85	8	37	host	rpnE
gene-T4t002	4	1	186	11880	3158	137849	4885	137935	10197	166700	2319	71722	phage	gene-T4t002
gene-b0902	176	1318	208	1263	90	274	41	111	29	114	24	48	host	pflA
gene-b2676	21	123	92	257	32	173	7	132	6	99	3	44	host	nrdF
gene-b1376	50	221	57	240	27	92	13	57	9	48	1	15	host	uspF
gene-b2119	2	83	18	335	9	217	4	157	3	140	1	62	host	yehL
gene-b3588	31	173	46	421	13	477	13	354	5	214	1	92	host	aldB
gene-b0366	13	65	16	165	9	138	6	118	4	67	3	28	host	tauB
gene-b1561	12	35	14	62	8	46	3	33	0	23	0	21	host	rem
gene-b0127	393	962	609	1579	214	370	89	186	48	134	41	45	host	yadG
gene-b4821	22	14	10	9	2	18	1	14	0	6	0	2	host	ytcB
gene-b4787	57	275	53	138	16	60	3	33	7	22	0	13	host	yqiM
gene-b4429	14	145	26	220	19	124	10	58	6	58	9	37	host	sokB
gene-b3613	548	4430	734	3547	266	881	148	437	74	326	89	149	host	envC
gene-b2918	6	91	17	229	10	256	4	182	2	113	1	43	host	argK
gene-b3211	8	94	12	212	5	280	3	200	4	147	4	82	host	yhcC
gene-b1279	141	994	181	962	66	184	19	77	11	59	9	36	host	lapA
gene-b0689	17	105	49	232	21	122	6	179	3	51	5	19	host	ybfP
gene-b1501	26	164	27	366	20	256	8	159	6	132	4	60	host	ydeP
gene-b3209	221	584	209	615	59	170	31	117	21	87	14	32	host	elbB
gene-b3011	183	347	141	522	80	332	42	205	18	127	14	53	host	yqhD
gene-b4433	388	1319	238	1327	184	1160	38	275	36	139	17	105	host	sdsR
gene-b3629	146	316	55	339	28	188	3	115	4	54	0	57	host	waaS
gene-b3515	177	991	237	1259	43	230	4	98	13	87	0	42	host	gadW
gene-b3527	280	856	522	1127	161	512	62	327	56	218	36	116	host	yhjJ
gene-b2050	3	40	12	113	3	116	3	104	3	51	2	26	host	wcaI
gene-b3745	317	1326	257	1389	62	634	45	407	34	259	19	117	host	viaA
gene-b1540	65	1160	124	616	43	196	23	82	12	60	6	25	host	rspR
gene-b0619	60	264	109	566	36	317	14	221	18	156	8	62	host	dpiB
gene-b1466	12	45	18	101	8	71	1	68	2	40	2	16	host	narW
gene-b4003	88	166	88	385	71	487	83	363	55	227	36	70	host	zraS
gene-b1835	98	1221	188	1148	52	307	27	197	12	113	15	49	host	rsmF
gene-b0631	201	701	196	1009	73	218	28	108	36	73	17	46	host	ybeD
gene-b2447	8	68	9	126	5	175	1	95	2	54	0	29	host	yffP
gene-b0561	5	48	3	87	2	83	3	69	0	33	1	25	host	tfaD
gene-b4238	71	454	104	612	42	451	16	332	10	242	5	92	host	nrdD
gene-b2273	1	30	4	81	1	102	1	50	0	35	2	23	host	yfbN
gene-b1486	144	1087	294	2591	64	292	21	153	12	118	12	58	host	ddpB
gene-b4031	32	231	29	442	21	494	15	341	9	281	3	119	host	xylE
gene-b1773	5	46	9	91	1	117	0	81	0	39	1	26	host	ydjI
gene-b1707	61	357	177	866	89	312	8	87	9	58	4	25	host	rflP
gene-b3151	70	484	278	692	184	436	69	280	36	217	39	93	host	yraQ
gene-b3668	90	629	265	1309	141	564	55	386	28	327	18	106	host	uhpB
gene-b0783	233	991	263	1349	93	151	36	85	19	55	26	22	host	moaC
gene-b0372	27	196	29	256	13	179	5	118	6	82	2	41	host	insF2
gene-b2766	10	380	48	464	28	330	12	182	3	131	5	63	host	ygcN
gene-b1620	44	148	77	238	17	164	14	108	9	76	8	40	host	malI
gene-b0068	153	1217	188	1098	78	422	29	186	22	152	21	61	host	thiB
gene-b3022	64	168	51	152	15	115	4	66	15	49	4	14	host	mqsR
gene-b0793	49	238	64	529	26	261	9	188	5	116	5	34	host	ybhS
gene-b1411	14	107	28	194	14	230	3	152	5	102	3	46	host	ynbD
gene-b3678	17	158	19	359	8	473	5	333	6	205	8	64	host	yidJ
gene-b4478	22	193	28	381	11	514	4	384	4	246	2	74	host	dgoD
gene-b4741	39	115	6	74	2	43	0	24	2	16	0	5	host	ymiC
gene-b2685	410	1758	600	2592	180	457	89	199	48	172	27	63	host	emrA
gene-b0644	23	108	37	230	9	148	4	107	2	74	0	37	host	ybeQ
gene-b2474	260	1704	576	1909	184	585	55	311	30	232	19	91	host	tmcA
gene-b1569	4	3	3	15	0	23	1	15	0	12	0	9	host	dicC
gene-b0368	17	119	40	274	12	206	11	123	5	88	2	37	host	tauD
gene-b2916	313	1550	195	1052	87	480	36	231	30	140	30	58	host	argP
gene-b0974	12	42	3	94	9	109	2	79	2	47	1	23	host	hyaC
gene-b3659	12	108	21	360	4	388	3	314	5	188	2	73	host	setC
gene-T4p110	0	0	59	6099	3688	73782	1767	38460	1632	19202	389	12706	phage	tk.4
gene-b4548	2	17	4	73	1	74	1	53	1	35	0	12	host	ypjJ
gene-b4809	29	369	104	342	47	194	4	45	9	31	2	13	host	ispZ
gene-b0057	91	270	114	441	58	240	20	50	16	37	4	15	host	yabQ
gene-b2659	304	499	479	1019	137	259	46	151	20	83	15	43	host	glaH
gene-b0941	23	117	29	203	14	208	14	138	2	110	0	53	host	elfG
gene-b3689	185	1668	354	2000	200	901	88	465	38	277	18	92	host	yidR
gene-b2878	41	278	23	482	8	536	10	437	6	294	3	100	host	ygfK
gene-b1441	29	89	41	211	27	145	11	106	6	87	1	31	host	ydcT
gene-b1206	67	935	188	1450	98	474	42	264	23	182	11	63	host	dauA
gene-b3585	20	290	118	748	48	338	10	225	21	140	7	70	host	yiaU
gene-b3394	9	52	10	128	2	163	2	135	1	82	0	28	host	hofN
gene-b4784	230	3373	310	3348	172	575	59	175	43	146	25	64	host	yqgG
gene-b3949	12	104	21	319	8	386	9	267	3	195	0	95	host	frwC
gene-b2718	26	96	17	166	11	127	7	85	2	49	2	21	host	hycH
gene-b1943	10	95	25	137	2	172	3	122	4	103	1	32	host	fliK
gene-b1731	15	138	18	116	7	74	3	48	3	30	2	15	host	cedA
gene-b1642	349	1611	379	1964	183	698	71	182	51	111	29	59	host	slyA
gene-b0604	153	553	125	636	37	198	12	118	13	79	6	44	host	dsbG
gene-b3820	296	988	191	771	76	285	46	169	24	135	22	48	host	yigI
